level	levelExp	total	totalInt
3713	1700	4600100	0
3714	1700	4601800	0
3715	1700	4603500	0
3716	1700	4605200	0
3717	1700	4606900	0
3718	1700	4608600	0
3719	1700	4610300	0
3720	1700	4612000	0
3721	1700	4613700	0
3722	1700	4615400	0
3723	1700	4617100	0
3724	1700	4618800	0
3725	1700	4620500	3275000
3726	1700	4622200	0
3727	1700	4623900	0
3728	1700	4625600	0
3729	1700	4627300	0
3730	1700	4629000	0
3731	1700	4630700	0
3732	1700	4632400	0
3733	1700	4634100	0
3734	1700	4635800	0
3735	1700	4637500	0
3736	1700	4639200	0
3737	1700	4640900	0
3738	1700	4642600	0
3739	1700	4644300	0
3740	1700	4646000	0
3741	1700	4647700	0
3742	1700	4649400	0
3743	1700	4651100	0
3744	1700	4652800	0
3745	1700	4654500	0
3746	1700	4656200	0
3747	1700	4657900	0
3748	1700	4659600	0
3749	1700	4661300	0
3750	1700	4663000	3307500
3751	1700	4664700	0
3752	1700	4666400	0
3753	1700	4668100	0
3754	1700	4669800	0
3755	1700	4671500	0
3756	1700	4673200	0
3757	1700	4674900	0
3758	1700	4676600	0
3759	1700	4678300	0
3760	1700	4680000	0
3761	1700	4681700	0
3762	1700	4683400	0
3763	1700	4685100	0
3764	1700	4686800	0
3765	1700	4688500	0
3766	1700	4690200	0
3767	1700	4691900	0
3768	1700	4693600	0
3769	1700	4695300	0
3770	1700	4697000	0
3771	1700	4698700	0
3772	1700	4700400	0
3773	1700	4702100	0
3774	1700	4703800	0
3775	1700	4705500	3340000
3776	1700	4707200	0
3777	1700	4708900	0
3778	1700	4710600	0
3779	1700	4712300	0
3780	1700	4714000	0
3781	1700	4715700	0
3782	1700	4717400	0
3783	1700	4719100	0
3784	1700	4720800	0
3785	1700	4722500	0
3786	1700	4724200	0
3787	1700	4725900	0
3788	1700	4727600	0
3789	1700	4729300	0
3790	1700	4731000	0
3791	1700	4732700	0
3792	1700	4734400	0
3793	1700	4736100	0
3794	1700	4737800	0
3795	1700	4739500	0
3796	1700	4741200	0
3797	1700	4742900	0
3798	1700	4744600	0
3799	1700	4746300	0
3800	1700	4748000	3372500
3801	1700	4749700	0
3802	1700	4751400	0
3803	1700	4753100	0
3804	1700	4754800	0
3805	1700	4756500	0
3806	1700	4758200	0
3807	1700	4759900	0
3808	1700	4761600	0
3809	1700	4763300	0
3810	1700	4765000	0
3811	1700	4766700	0
3812	1700	4768400	0
3813	1700	4770100	0
3814	1700	4771800	0
3815	1700	4773500	0
3816	1700	4775200	0
3817	1700	4776900	0
3818	1700	4778600	0
3819	1700	4780300	0
3820	1700	4782000	0
3821	1700	4783700	0
3822	1700	4785400	0
3823	1700	4787100	0
3824	1700	4788800	0
3825	1700	4790500	3405000
3826	1700	4792200	0
3827	1700	4793900	0
3828	1700	4795600	0
3829	1700	4797300	0
3830	1700	4799000	0
3831	1700	4800700	0
3832	1700	4802400	0
3833	1700	4804100	0
3834	1700	4805800	0
3835	1700	4807500	0
3836	1700	4809200	0
3837	1700	4810900	0
3838	1700	4812600	0
3839	1700	4814300	0
3840	1700	4816000	0
3841	1700	4817700	0
3842	1700	4819400	0
3843	1700	4821100	0
3844	1700	4822800	0
3845	1700	4824500	0
3846	1700	4826200	0
3847	1700	4827900	0
3848	1700	4829600	0
3849	1700	4831300	0
3850	1700	4833000	3437500
3851	1700	4834700	0
3852	1700	4836400	0
3853	1700	4838100	0
3854	1700	4839800	0
3855	1700	4841500	0
3856	1700	4843200	0
3857	1700	4844900	0
3858	1700	4846600	0
3859	1700	4848300	0
3860	1700	4850000	0
3861	1700	4851700	0
3862	1700	4853400	0
3863	1700	4855100	0
3864	1700	4856800	0
3865	1700	4858500	0
3866	1700	4860200	0
3867	1700	4861900	0
3868	1700	4863600	0
3869	1700	4865300	0
3870	1700	4867000	0
3871	1700	4868700	0
3872	1700	4870400	0
3873	1700	4872100	0
3874	1700	4873800	0
3875	1700	4875500	3470000
3876	1700	4877200	0
3877	1700	4878900	0
3878	1700	4880600	0
3879	1700	4882300	0
3880	1700	4884000	0
3881	1700	4885700	0
3882	1700	4887400	0
3883	1700	4889100	0
3884	1700	4890800	0
3885	1700	4892500	0
3886	1700	4894200	0
3887	1700	4895900	0
3888	1700	4897600	0
3889	1700	4899300	0
3890	1700	4901000	0
3891	1700	4902700	0
3892	1700	4904400	0
3893	1700	4906100	0
3894	1700	4907800	0
3895	1700	4909500	0
3896	1700	4911200	0
3897	1700	4912900	0
3898	1700	4914600	0
3899	1700	4916300	0
3900	1700	4918000	3502500
3901	1700	4919700	0
3902	1700	4921400	0
3903	1700	4923100	0
3904	1700	4924800	0
3905	1700	4926500	0
3906	1700	4928200	0
3907	1700	4929900	0
3908	1700	4931600	0
3909	1700	4933300	0
3910	1700	4935000	0
3911	1700	4936700	0
3912	1700	4938400	0
3913	1700	4940100	0
3914	1700	4941800	0
3915	1700	4943500	0
3916	1700	4945200	0
3917	1700	4946900	0
3918	1700	4948600	0
3919	1700	4950300	0
3920	1700	4952000	0
3921	1700	4953700	0
3922	1700	4955400	0
3923	1700	4957100	0
3924	1700	4958800	0
3925	1700	4960500	3535000
3926	1700	4962200	0
3927	1700	4963900	0
3928	1700	4965600	0
3929	1700	4967300	0
3930	1700	4969000	0
3931	1700	4970700	0
3932	1700	4972400	0
3933	1700	4974100	0
3934	1700	4975800	0
3935	1700	4977500	0
3936	1700	4979200	0
3937	1700	4980900	0
3938	1700	4982600	0
3939	1700	4984300	0
3940	1700	4986000	0
3941	1700	4987700	0
3942	1700	4989400	0
3943	1700	4991100	0
3944	1700	4992800	0
3945	1700	4994500	0
3946	1700	4996200	0
3947	1700	4997900	0
3948	1700	4999600	0
3949	1700	5001300	0
3950	1700	5003000	3567500
3951	1700	5004700	0
3952	1700	5006400	0
3953	1700	5008100	0
3954	1700	5009800	0
3955	1700	5011500	0
3956	1700	5013200	0
3957	1700	5014900	0
3958	1700	5016600	0
3959	1700	5018300	0
3960	1700	5020000	0
3961	1700	5021700	0
3962	1700	5023400	0
3963	1700	5025100	0
3964	1700	5026800	0
3965	1700	5028500	0
3966	1700	5030200	0
3967	1700	5031900	0
3968	1700	5033600	0
3969	1700	5035300	0
3970	1700	5037000	0
3971	1700	5038700	0
3972	1700	5040400	0
3973	1700	5042100	0
3974	1700	5043800	0
3975	1700	5045500	3600000
3976	1700	5047200	0
3977	1700	5048900	0
3978	1700	5050600	0
3979	1700	5052300	0
3980	1700	5054000	0
3981	1700	5055700	0
3982	1700	5057400	0
3983	1700	5059100	0
3984	1700	5060800	0
3985	1700	5062500	0
3986	1700	5064200	0
3987	1700	5065900	0
3988	1700	5067600	0
3989	1700	5069300	0
3990	1700	5071000	0
3991	1700	5072700	0
3992	1700	5074400	0
3993	1700	5076100	0
3994	1700	5077800	0
3995	1700	5079500	0
3996	1700	5081200	0
3997	1700	5082900	0
3998	1700	5084600	0
3999	1700	5086300	0
4000	1700	5088000	3632500
4001	1800	5089800	0
4002	1800	5091600	0
4003	1800	5093400	0
4004	1800	5095200	0
4005	1800	5097000	0
4006	1800	5098800	0
4007	1800	5100600	0
4008	1800	5102400	0
4009	1800	5104200	0
4010	1800	5106000	0
4011	1800	5107800	0
4012	1800	5109600	0
4013	1800	5111400	0
4014	1800	5113200	0
4015	1800	5115000	0
4016	1800	5116800	0
4017	1800	5118600	0
4018	1800	5120400	0
4019	1800	5122200	0
4020	1800	5124000	0
4021	1800	5125800	0
4022	1800	5127600	0
4023	1800	5129400	0
4024	1800	5131200	0
4025	1800	5133000	3667500
4026	1800	5134800	0
4027	1800	5136600	0
4028	1800	5138400	0
4029	1800	5140200	0
4030	1800	5142000	0
4031	1800	5143800	0
4032	1800	5145600	0
4033	1800	5147400	0
4034	1800	5149200	0
4035	1800	5151000	0
4036	1800	5152800	0
4037	1800	5154600	0
4038	1800	5156400	0
4039	1800	5158200	0
4040	1800	5160000	0
4041	1800	5161800	0
4042	1800	5163600	0
4043	1800	5165400	0
4044	1800	5167200	0
4045	1800	5169000	0
4046	1800	5170800	0
4047	1800	5172600	0
4048	1800	5174400	0
4049	1800	5176200	0
4050	1800	5178000	3702500
4051	1800	5179800	0
4052	1800	5181600	0
4053	1800	5183400	0
4054	1800	5185200	0
4055	1800	5187000	0
4056	1800	5188800	0
4057	1800	5190600	0
4058	1800	5192400	0
4059	1800	5194200	0
4060	1800	5196000	0
4061	1800	5197800	0
4062	1800	5199600	0
4063	1800	5201400	0
4064	1800	5203200	0
4065	1800	5205000	0
4066	1800	5206800	0
4067	1800	5208600	0
4068	1800	5210400	0
4069	1800	5212200	0
4070	1800	5214000	0
4071	1800	5215800	0
4072	1800	5217600	0
4073	1800	5219400	0
4074	1800	5221200	0
4075	1800	5223000	3737500
4076	1800	5224800	0
4077	1800	5226600	0
4078	1800	5228400	0
4079	1800	5230200	0
4080	1800	5232000	0
4081	1800	5233800	0
4082	1800	5235600	0
4083	1800	5237400	0
4084	1800	5239200	0
4085	1800	5241000	0
4086	1800	5242800	0
4087	1800	5244600	0
4088	1800	5246400	0
4089	1800	5248200	0
4090	1800	5250000	0
4091	1800	5251800	0
4092	1800	5253600	0
4093	1800	5255400	0
4094	1800	5257200	0
4095	1800	5259000	0
4096	1800	5260800	0
4097	1800	5262600	0
4098	1800	5264400	0
4099	1800	5266200	0
4100	1800	5268000	3772500
4101	1800	5269800	0
4102	1800	5271600	0
4103	1800	5273400	0
4104	1800	5275200	0
4105	1800	5277000	0
4106	1800	5278800	0
4107	1800	5280600	0
4108	1800	5282400	0
4109	1800	5284200	0
4110	1800	5286000	0
4111	1800	5287800	0
4112	1800	5289600	0
4113	1800	5291400	0
4114	1800	5293200	0
4115	1800	5295000	0
4116	1800	5296800	0
4117	1800	5298600	0
4118	1800	5300400	0
4119	1800	5302200	0
4120	1800	5304000	0
4121	1800	5305800	0
4122	1800	5307600	0
4123	1800	5309400	0
4124	1800	5311200	0
4125	1800	5313000	3807500
4126	1800	5314800	0
4127	1800	5316600	0
4128	1800	5318400	0
4129	1800	5320200	0
4130	1800	5322000	0
4131	1800	5323800	0
4132	1800	5325600	0
4133	1800	5327400	0
4134	1800	5329200	0
4135	1800	5331000	0
4136	1800	5332800	0
4137	1800	5334600	0
4138	1800	5336400	0
4139	1800	5338200	0
4140	1800	5340000	0
4141	1800	5341800	0
4142	1800	5343600	0
4143	1800	5345400	0
4144	1800	5347200	0
4145	1800	5349000	0
4146	1800	5350800	0
4147	1800	5352600	0
4148	1800	5354400	0
4149	1800	5356200	0
4150	1800	5358000	3842500
4151	1800	5359800	0
4152	1800	5361600	0
4153	1800	5363400	0
4154	1800	5365200	0
4155	1800	5367000	0
4156	1800	5368800	0
4157	1800	5370600	0
4158	1800	5372400	0
4159	1800	5374200	0
4160	1800	5376000	0
4161	1800	5377800	0
4162	1800	5379600	0
4163	1800	5381400	0
4164	1800	5383200	0
4165	1800	5385000	0
4166	1800	5386800	0
4167	1800	5388600	0
4168	1800	5390400	0
4169	1800	5392200	0
4170	1800	5394000	0
4171	1800	5395800	0
4172	1800	5397600	0
4173	1800	5399400	0
4174	1800	5401200	0
4175	1800	5403000	3877500
4176	1800	5404800	0
4177	1800	5406600	0
4178	1800	5408400	0
4179	1800	5410200	0
4180	1800	5412000	0
4181	1800	5413800	0
4182	1800	5415600	0
4183	1800	5417400	0
4184	1800	5419200	0
4185	1800	5421000	0
4186	1800	5422800	0
4187	1800	5424600	0
4188	1800	5426400	0
4189	1800	5428200	0
4190	1800	5430000	0
4191	1800	5431800	0
4192	1800	5433600	0
4193	1800	5435400	0
4194	1800	5437200	0
4195	1800	5439000	0
4196	1800	5440800	0
4197	1800	5442600	0
4198	1800	5444400	0
4199	1800	5446200	0
4200	1800	5448000	3912500
4201	1800	5449800	0
4202	1800	5451600	0
4203	1800	5453400	0
4204	1800	5455200	0
4205	1800	5457000	0
4206	1800	5458800	0
4207	1800	5460600	0
4208	1800	5462400	0
4209	1800	5464200	0
4210	1800	5466000	0
4211	1800	5467800	0
4212	1800	5469600	0
4213	1800	5471400	0
4214	1800	5473200	0
4215	1800	5475000	0
4216	1800	5476800	0
4217	1800	5478600	0
4218	1800	5480400	0
4219	1800	5482200	0
4220	1800	5484000	0
4221	1800	5485800	0
4222	1800	5487600	0
4223	1800	5489400	0
4224	1800	5491200	0
4225	1800	5493000	3947500
4226	1800	5494800	0
4227	1800	5496600	0
4228	1800	5498400	0
4229	1800	5500200	0
4230	1800	5502000	0
4231	1800	5503800	0
4232	1800	5505600	0
4233	1800	5507400	0
4234	1800	5509200	0
4235	1800	5511000	0
4236	1800	5512800	0
4237	1800	5514600	0
4238	1800	5516400	0
4239	1800	5518200	0
4240	1800	5520000	0
4241	1800	5521800	0
4242	1800	5523600	0
4243	1800	5525400	0
4244	1800	5527200	0
4245	1800	5529000	0
4246	1800	5530800	0
4247	1800	5532600	0
4248	1800	5534400	0
4249	1800	5536200	0
4250	1800	5538000	3982500
4251	1800	5539800	0
4252	1800	5541600	0
4253	1800	5543400	0
4254	1800	5545200	0
4255	1800	5547000	0
4256	1800	5548800	0
4257	1800	5550600	0
4258	1800	5552400	0
4259	1800	5554200	0
4260	1800	5556000	0
4261	1800	5557800	0
4262	1800	5559600	0
4263	1800	5561400	0
4264	1800	5563200	0
4265	1800	5565000	0
4266	1800	5566800	0
4267	1800	5568600	0
4268	1800	5570400	0
4269	1800	5572200	0
4270	1800	5574000	0
4271	1800	5575800	0
4272	1800	5577600	0
4273	1800	5579400	0
4274	1800	5581200	0
4275	1800	5583000	4017500
4276	1800	5584800	0
4277	1800	5586600	0
4278	1800	5588400	0
4279	1800	5590200	0
4280	1800	5592000	0
4281	1800	5593800	0
4282	1800	5595600	0
4283	1800	5597400	0
4284	1800	5599200	0
4285	1800	5601000	0
4286	1800	5602800	0
4287	1800	5604600	0
4288	1800	5606400	0
4289	1800	5608200	0
4290	1800	5610000	0
4291	1800	5611800	0
4292	1800	5613600	0
4293	1800	5615400	0
4294	1800	5617200	0
4295	1800	5619000	0
4296	1800	5620800	0
4297	1800	5622600	0
4298	1800	5624400	0
4299	1800	5626200	0
4300	1800	5628000	4052500
4301	1900	5629900	0
4302	1900	5631800	0
4303	1900	5633700	0
4304	1900	5635600	0
4305	1900	5637500	0
4306	1900	5639400	0
4307	1900	5641300	0
4308	1900	5643200	0
4309	1900	5645100	0
4310	1900	5647000	0
4311	1900	5648900	0
4312	1900	5650800	0
4313	1900	5652700	0
4314	1900	5654600	0
4315	1900	5656500	0
4316	1900	5658400	0
4317	1900	5660300	0
4318	1900	5662200	0
4319	1900	5664100	0
4320	1900	5666000	0
4321	1900	5667900	0
4322	1900	5669800	0
4323	1900	5671700	0
4324	1900	5673600	0
4325	1900	5675500	4090000
4326	1900	5677400	0
4327	1900	5679300	0
4328	1900	5681200	0
4329	1900	5683100	0
4330	1900	5685000	0
4331	1900	5686900	0
4332	1900	5688800	0
4333	1900	5690700	0
4334	1900	5692600	0
4335	1900	5694500	0
4336	1900	5696400	0
4337	1900	5698300	0
4338	1900	5700200	0
4339	1900	5702100	0
4340	1900	5704000	0
4341	1900	5705900	0
4342	1900	5707800	0
4343	1900	5709700	0
4344	1900	5711600	0
4345	1900	5713500	0
4346	1900	5715400	0
4347	1900	5717300	0
4348	1900	5719200	0
4349	1900	5721100	0
4350	1900	5723000	4127500
4351	1900	5724900	0
4352	1900	5726800	0
4353	1900	5728700	0
4354	1900	5730600	0
4355	1900	5732500	0
4356	1900	5734400	0
4357	1900	5736300	0
4358	1900	5738200	0
4359	1900	5740100	0
4360	1900	5742000	0
4361	1900	5743900	0
4362	1900	5745800	0
4363	1900	5747700	0
4364	1900	5749600	0
4365	1900	5751500	0
4366	1900	5753400	0
4367	1900	5755300	0
4368	1900	5757200	0
4369	1900	5759100	0
4370	1900	5761000	0
4371	1900	5762900	0
4372	1900	5764800	0
4373	1900	5766700	0
4374	1900	5768600	0
4375	1900	5770500	4165000
4376	1900	5772400	0
4377	1900	5774300	0
4378	1900	5776200	0
4379	1900	5778100	0
4380	1900	5780000	0
4381	1900	5781900	0
4382	1900	5783800	0
4383	1900	5785700	0
4384	1900	5787600	0
4385	1900	5789500	0
4386	1900	5791400	0
4387	1900	5793300	0
4388	1900	5795200	0
4389	1900	5797100	0
4390	1900	5799000	0
4391	1900	5800900	0
4392	1900	5802800	0
4393	1900	5804700	0
4394	1900	5806600	0
4395	1900	5808500	0
4396	1900	5810400	0
4397	1900	5812300	0
4398	1900	5814200	0
4399	1900	5816100	0
4400	1900	5818000	4202500
4401	1900	5819900	0
4402	1900	5821800	0
4403	1900	5823700	0
4404	1900	5825600	0
4405	1900	5827500	0
4406	1900	5829400	0
4407	1900	5831300	0
4408	1900	5833200	0
4409	1900	5835100	0
4410	1900	5837000	0
4411	1900	5838900	0
4412	1900	5840800	0
4413	1900	5842700	0
4414	1900	5844600	0
4415	1900	5846500	0
4416	1900	5848400	0
4417	1900	5850300	0
4418	1900	5852200	0
4419	1900	5854100	0
4420	1900	5856000	0
4421	1900	5857900	0
4422	1900	5859800	0
4423	1900	5861700	0
4424	1900	5863600	0
4425	1900	5865500	4240000
4426	1900	5867400	0
4427	1900	5869300	0
4428	1900	5871200	0
4429	1900	5873100	0
4430	1900	5875000	0
4431	1900	5876900	0
4432	1900	5878800	0
4433	1900	5880700	0
4434	1900	5882600	0
4435	1900	5884500	0
4436	1900	5886400	0
4437	1900	5888300	0
4438	1900	5890200	0
4439	1900	5892100	0
4440	1900	5894000	0
4441	1900	5895900	0
4442	1900	5897800	0
4443	1900	5899700	0
4444	1900	5901600	0
4445	1900	5903500	0
4446	1900	5905400	0
4447	1900	5907300	0
4448	1900	5909200	0
4449	1900	5911100	0
4450	1900	5913000	4277500
4451	1900	5914900	0
4452	1900	5916800	0
4453	1900	5918700	0
4454	1900	5920600	0
4455	1900	5922500	0
4456	1900	5924400	0
4457	1900	5926300	0
4458	1900	5928200	0
4459	1900	5930100	0
4460	1900	5932000	0
4461	1900	5933900	0
4462	1900	5935800	0
4463	1900	5937700	0
4464	1900	5939600	0
4465	1900	5941500	0
4466	1900	5943400	0
4467	1900	5945300	0
4468	1900	5947200	0
4469	1900	5949100	0
4470	1900	5951000	0
4471	1900	5952900	0
4472	1900	5954800	0
4473	1900	5956700	0
4474	1900	5958600	0
4475	1900	5960500	4315000
4476	1900	5962400	0
4477	1900	5964300	0
4478	1900	5966200	0
4479	1900	5968100	0
4480	1900	5970000	0
4481	1900	5971900	0
4482	1900	5973800	0
4483	1900	5975700	0
4484	1900	5977600	0
4485	1900	5979500	0
4486	1900	5981400	0
4487	1900	5983300	0
4488	1900	5985200	0
4489	1900	5987100	0
4490	1900	5989000	0
4491	1900	5990900	0
4492	1900	5992800	0
4493	1900	5994700	0
4494	1900	5996600	0
4495	1900	5998500	0
4496	1900	6000400	0
4497	1900	6002300	0
4498	1900	6004200	0
4499	1900	6006100	0
4500	1900	6008000	4352500
4501	1900	6009900	0
4502	1900	6011800	0
4503	1900	6013700	0
4504	1900	6015600	0
4505	1900	6017500	0
4506	1900	6019400	0
4507	1900	6021300	0
4508	1900	6023200	0
4509	1900	6025100	0
4510	1900	6027000	0
4511	1900	6028900	0
4512	1900	6030800	0
4513	1900	6032700	0
4514	1900	6034600	0
4515	1900	6036500	0
4516	1900	6038400	0
4517	1900	6040300	0
4518	1900	6042200	0
4519	1900	6044100	0
4520	1900	6046000	0
4521	1900	6047900	0
4522	1900	6049800	0
4523	1900	6051700	0
4524	1900	6053600	0
4525	1900	6055500	4390000
4526	1900	6057400	0
4527	1900	6059300	0
4528	1900	6061200	0
4529	1900	6063100	0
4530	1900	6065000	0
4531	1900	6066900	0
4532	1900	6068800	0
4533	1900	6070700	0
4534	1900	6072600	0
4535	1900	6074500	0
4536	1900	6076400	0
4537	1900	6078300	0
4538	1900	6080200	0
4539	1900	6082100	0
4540	1900	6084000	0
4541	1900	6085900	0
4542	1900	6087800	0
4543	1900	6089700	0
4544	1900	6091600	0
4545	1900	6093500	0
4546	1900	6095400	0
4547	1900	6097300	0
4548	1900	6099200	0
4549	1900	6101100	0
4550	1900	6103000	4427500
4551	1900	6104900	0
4552	1900	6106800	0
4553	1900	6108700	0
4554	1900	6110600	0
4555	1900	6112500	0
4556	1900	6114400	0
4557	1900	6116300	0
4558	1900	6118200	0
4559	1900	6120100	0
4560	1900	6122000	0
4561	1900	6123900	0
4562	1900	6125800	0
4563	1900	6127700	0
4564	1900	6129600	0
4565	1900	6131500	0
4566	1900	6133400	0
4567	1900	6135300	0
4568	1900	6137200	0
4569	1900	6139100	0
4570	1900	6141000	0
4571	1900	6142900	0
4572	1900	6144800	0
4573	1900	6146700	0
4574	1900	6148600	0
4575	1900	6150500	4465000
4576	1900	6152400	0
4577	1900	6154300	0
4578	1900	6156200	0
4579	1900	6158100	0
4580	1900	6160000	0
4581	1900	6161900	0
4582	1900	6163800	0
4583	1900	6165700	0
4584	1900	6167600	0
4585	1900	6169500	0
4586	1900	6171400	0
4587	1900	6173300	0
4588	1900	6175200	0
4589	1900	6177100	0
4590	1900	6179000	0
4591	1900	6180900	0
4592	1900	6182800	0
4593	1900	6184700	0
4594	1900	6186600	0
4595	1900	6188500	0
4596	1900	6190400	0
4597	1900	6192300	0
4598	1900	6194200	0
4599	1900	6196100	0
4600	1900	6198000	4502500
4601	2000	6200000	0
4602	2000	6202000	0
4603	2000	6204000	0
4604	2000	6206000	0
4605	2000	6208000	0
4606	2000	6210000	0
4607	2000	6212000	0
4608	2000	6214000	0
4609	2000	6216000	0
4610	2000	6218000	0
4611	2000	6220000	0
4612	2000	6222000	0
4613	2000	6224000	0
4614	2000	6226000	0
4615	2000	6228000	0
4616	2000	6230000	0
4617	2000	6232000	0
4618	2000	6234000	0
4619	2000	6236000	0
4620	2000	6238000	0
4621	2000	6240000	0
4622	2000	6242000	0
4623	2000	6244000	0
4624	2000	6246000	0
4625	2000	6248000	4542500
4626	2000	6250000	0
4627	2000	6252000	0
4628	2000	6254000	0
4629	2000	6256000	0
4630	2000	6258000	0
4631	2000	6260000	0
4632	2000	6262000	0
4633	2000	6264000	0
4634	2000	6266000	0
4635	2000	6268000	0
4636	2000	6270000	0
4637	2000	6272000	0
4638	2000	6274000	0
4639	2000	6276000	0
4640	2000	6278000	0
4641	2000	6280000	0
4642	2000	6282000	0
4643	2000	6284000	0
4644	2000	6286000	0
4645	2000	6288000	0
4646	2000	6290000	0
4647	2000	6292000	0
4648	2000	6294000	0
4649	2000	6296000	0
4650	2000	6298000	4582500
4651	2000	6300000	0
4652	2000	6302000	0
4653	2000	6304000	0
4654	2000	6306000	0
4655	2000	6308000	0
4656	2000	6310000	0
4657	2000	6312000	0
4658	2000	6314000	0
4659	2000	6316000	0
4660	2000	6318000	0
4661	2000	6320000	0
4662	2000	6322000	0
4663	2000	6324000	0
4664	2000	6326000	0
4665	2000	6328000	0
4666	2000	6330000	0
4667	2000	6332000	0
4668	2000	6334000	0
4669	2000	6336000	0
4670	2000	6338000	0
4671	2000	6340000	0
4672	2000	6342000	0
4673	2000	6344000	0
4674	2000	6346000	0
4675	2000	6348000	4622500
4676	2000	6350000	0
4677	2000	6352000	0
4678	2000	6354000	0
4679	2000	6356000	0
4680	2000	6358000	0
4681	2000	6360000	0
4682	2000	6362000	0
4683	2000	6364000	0
4684	2000	6366000	0
4685	2000	6368000	0
4686	2000	6370000	0
4687	2000	6372000	0
4688	2000	6374000	0
4689	2000	6376000	0
4690	2000	6378000	0
4691	2000	6380000	0
4692	2000	6382000	0
4693	2000	6384000	0
4694	2000	6386000	0
4695	2000	6388000	0
4696	2000	6390000	0
4697	2000	6392000	0
4698	2000	6394000	0
4699	2000	6396000	0
4700	2000	6398000	4662500
4701	2000	6400000	0
4702	2000	6402000	0
4703	2000	6404000	0
4704	2000	6406000	0
4705	2000	6408000	0
4706	2000	6410000	0
4707	2000	6412000	0
4708	2000	6414000	0
4709	2000	6416000	0
4710	2000	6418000	0
4711	2000	6420000	0
4712	2000	6422000	0
4713	2000	6424000	0
4714	2000	6426000	0
4715	2000	6428000	0
4716	2000	6430000	0
4717	2000	6432000	0
4718	2000	6434000	0
4719	2000	6436000	0
4720	2000	6438000	0
4721	2000	6440000	0
4722	2000	6442000	0
4723	2000	6444000	0
4724	2000	6446000	0
4725	2000	6448000	4702500
4726	2000	6450000	0
4727	2000	6452000	0
4728	2000	6454000	0
4729	2000	6456000	0
4730	2000	6458000	0
4731	2000	6460000	0
4732	2000	6462000	0
4733	2000	6464000	0
4734	2000	6466000	0
4735	2000	6468000	0
4736	2000	6470000	0
4737	2000	6472000	0
4738	2000	6474000	0
4739	2000	6476000	0
4740	2000	6478000	0
4741	2000	6480000	0
4742	2000	6482000	0
4743	2000	6484000	0
4744	2000	6486000	0
4745	2000	6488000	0
4746	2000	6490000	0
4747	2000	6492000	0
4748	2000	6494000	0
4749	2000	6496000	0
4750	2000	6498000	4742500
4751	2000	6500000	0
4752	2000	6502000	0
4753	2000	6504000	0
4754	2000	6506000	0
4755	2000	6508000	0
4756	2000	6510000	0
4757	2000	6512000	0
4758	2000	6514000	0
4759	2000	6516000	0
4760	2000	6518000	0
4761	2000	6520000	0
4762	2000	6522000	0
4763	2000	6524000	0
4764	2000	6526000	0
4765	2000	6528000	0
4766	2000	6530000	0
4767	2000	6532000	0
4768	2000	6534000	0
4769	2000	6536000	0
4770	2000	6538000	0
4771	2000	6540000	0
4772	2000	6542000	0
4773	2000	6544000	0
4774	2000	6546000	0
4775	2000	6548000	4782500
4776	2000	6550000	0
4777	2000	6552000	0
4778	2000	6554000	0
4779	2000	6556000	0
4780	2000	6558000	0
4781	2000	6560000	0
4782	2000	6562000	0
4783	2000	6564000	0
4784	2000	6566000	0
4785	2000	6568000	0
4786	2000	6570000	0
4787	2000	6572000	0
4788	2000	6574000	0
4789	2000	6576000	0
4790	2000	6578000	0
4791	2000	6580000	0
4792	2000	6582000	0
4793	2000	6584000	0
4794	2000	6586000	0
4795	2000	6588000	0
4796	2000	6590000	0
4797	2000	6592000	0
4798	2000	6594000	0
4799	2000	6596000	0
4800	2000	6598000	4822500
4801	2000	6600000	0
4802	2000	6602000	0
4803	2000	6604000	0
4804	2000	6606000	0
4805	2000	6608000	0
4806	2000	6610000	0
4807	2000	6612000	0
4808	2000	6614000	0
4809	2000	6616000	0
4810	2000	6618000	0
4811	2000	6620000	0
4812	2000	6622000	0
4813	2000	6624000	0
4814	2000	6626000	0
4815	2000	6628000	0
4816	2000	6630000	0
4817	2000	6632000	0
4818	2000	6634000	0
4819	2000	6636000	0
4820	2000	6638000	0
4821	2000	6640000	0
4822	2000	6642000	0
4823	2000	6644000	0
4824	2000	6646000	0
4825	2000	6648000	4862500
4826	2000	6650000	0
4827	2000	6652000	0
4828	2000	6654000	0
4829	2000	6656000	0
4830	2000	6658000	0
4831	2000	6660000	0
4832	2000	6662000	0
4833	2000	6664000	0
4834	2000	6666000	0
4835	2000	6668000	0
4836	2000	6670000	0
4837	2000	6672000	0
4838	2000	6674000	0
4839	2000	6676000	0
4840	2000	6678000	0
4841	2000	6680000	0
4842	2000	6682000	0
4843	2000	6684000	0
4844	2000	6686000	0
4845	2000	6688000	0
4846	2000	6690000	0
4847	2000	6692000	0
4848	2000	6694000	0
4849	2000	6696000	0
4850	2000	6698000	4902500
4851	2000	6700000	0
4852	2000	6702000	0
4853	2000	6704000	0
4854	2000	6706000	0
4855	2000	6708000	0
4856	2000	6710000	0
4857	2000	6712000	0
4858	2000	6714000	0
4859	2000	6716000	0
4860	2000	6718000	0
4861	2000	6720000	0
4862	2000	6722000	0
4863	2000	6724000	0
4864	2000	6726000	0
4865	2000	6728000	0
4866	2000	6730000	0
4867	2000	6732000	0
4868	2000	6734000	0
4869	2000	6736000	0
