level	upState	upWay	upModelId	upAtt
4508	0	0	0	power,nimble:spirit,wisdom
4509	0	0	0	power,nimble:spirit,wisdom
4510	0	0	0	power,nimble:spirit,wisdom
4511	0	0	0	power,nimble:spirit,wisdom
4512	0	0	0	power,nimble:spirit,wisdom
4513	0	0	0	power,nimble:spirit,wisdom
4514	0	0	0	power,nimble:spirit,wisdom
4515	0	0	0	power,nimble:spirit,wisdom
4516	0	0	0	power,nimble:spirit,wisdom
4517	0	0	0	power,nimble:spirit,wisdom
4518	0	0	0	power,nimble:spirit,wisdom
4519	0	0	0	power,nimble:spirit,wisdom
4520	0	0	0	power,nimble:spirit,wisdom
4521	0	0	0	power,nimble:spirit,wisdom
4522	0	0	0	power,nimble:spirit,wisdom
4523	0	0	0	power,nimble:spirit,wisdom
4524	0	0	0	power,nimble:spirit,wisdom
4525	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4526	0	0	0	power,nimble:spirit,wisdom
4527	0	0	0	power,nimble:spirit,wisdom
4528	0	0	0	power,nimble:spirit,wisdom
4529	0	0	0	power,nimble:spirit,wisdom
4530	0	0	0	power,nimble:spirit,wisdom
4531	0	0	0	power,nimble:spirit,wisdom
4532	0	0	0	power,nimble:spirit,wisdom
4533	0	0	0	power,nimble:spirit,wisdom
4534	0	0	0	power,nimble:spirit,wisdom
4535	0	0	0	power,nimble:spirit,wisdom
4536	0	0	0	power,nimble:spirit,wisdom
4537	0	0	0	power,nimble:spirit,wisdom
4538	0	0	0	power,nimble:spirit,wisdom
4539	0	0	0	power,nimble:spirit,wisdom
4540	0	0	0	power,nimble:spirit,wisdom
4541	0	0	0	power,nimble:spirit,wisdom
4542	0	0	0	power,nimble:spirit,wisdom
4543	0	0	0	power,nimble:spirit,wisdom
4544	0	0	0	power,nimble:spirit,wisdom
4545	0	0	0	power,nimble:spirit,wisdom
4546	0	0	0	power,nimble:spirit,wisdom
4547	0	0	0	power,nimble:spirit,wisdom
4548	0	0	0	power,nimble:spirit,wisdom
4549	0	0	0	power,nimble:spirit,wisdom
4550	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4551	0	0	0	power,nimble:spirit,wisdom
4552	0	0	0	power,nimble:spirit,wisdom
4553	0	0	0	power,nimble:spirit,wisdom
4554	0	0	0	power,nimble:spirit,wisdom
4555	0	0	0	power,nimble:spirit,wisdom
4556	0	0	0	power,nimble:spirit,wisdom
4557	0	0	0	power,nimble:spirit,wisdom
4558	0	0	0	power,nimble:spirit,wisdom
4559	0	0	0	power,nimble:spirit,wisdom
4560	0	0	0	power,nimble:spirit,wisdom
4561	0	0	0	power,nimble:spirit,wisdom
4562	0	0	0	power,nimble:spirit,wisdom
4563	0	0	0	power,nimble:spirit,wisdom
4564	0	0	0	power,nimble:spirit,wisdom
4565	0	0	0	power,nimble:spirit,wisdom
4566	0	0	0	power,nimble:spirit,wisdom
4567	0	0	0	power,nimble:spirit,wisdom
4568	0	0	0	power,nimble:spirit,wisdom
4569	0	0	0	power,nimble:spirit,wisdom
4570	0	0	0	power,nimble:spirit,wisdom
4571	0	0	0	power,nimble:spirit,wisdom
4572	0	0	0	power,nimble:spirit,wisdom
4573	0	0	0	power,nimble:spirit,wisdom
4574	0	0	0	power,nimble:spirit,wisdom
4575	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4576	0	0	0	power,nimble:spirit,wisdom
4577	0	0	0	power,nimble:spirit,wisdom
4578	0	0	0	power,nimble:spirit,wisdom
4579	0	0	0	power,nimble:spirit,wisdom
4580	0	0	0	power,nimble:spirit,wisdom
4581	0	0	0	power,nimble:spirit,wisdom
4582	0	0	0	power,nimble:spirit,wisdom
4583	0	0	0	power,nimble:spirit,wisdom
4584	0	0	0	power,nimble:spirit,wisdom
4585	0	0	0	power,nimble:spirit,wisdom
4586	0	0	0	power,nimble:spirit,wisdom
4587	0	0	0	power,nimble:spirit,wisdom
4588	0	0	0	power,nimble:spirit,wisdom
4589	0	0	0	power,nimble:spirit,wisdom
4590	0	0	0	power,nimble:spirit,wisdom
4591	0	0	0	power,nimble:spirit,wisdom
4592	0	0	0	power,nimble:spirit,wisdom
4593	0	0	0	power,nimble:spirit,wisdom
4594	0	0	0	power,nimble:spirit,wisdom
4595	0	0	0	power,nimble:spirit,wisdom
4596	0	0	0	power,nimble:spirit,wisdom
4597	0	0	0	power,nimble:spirit,wisdom
4598	0	0	0	power,nimble:spirit,wisdom
4599	0	0	0	power,nimble:spirit,wisdom
4600	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4601	0	0	0	power,nimble:spirit,wisdom
4602	0	0	0	power,nimble:spirit,wisdom
4603	0	0	0	power,nimble:spirit,wisdom
4604	0	0	0	power,nimble:spirit,wisdom
4605	0	0	0	power,nimble:spirit,wisdom
4606	0	0	0	power,nimble:spirit,wisdom
4607	0	0	0	power,nimble:spirit,wisdom
4608	0	0	0	power,nimble:spirit,wisdom
4609	0	0	0	power,nimble:spirit,wisdom
4610	0	0	0	power,nimble:spirit,wisdom
4611	0	0	0	power,nimble:spirit,wisdom
4612	0	0	0	power,nimble:spirit,wisdom
4613	0	0	0	power,nimble:spirit,wisdom
4614	0	0	0	power,nimble:spirit,wisdom
4615	0	0	0	power,nimble:spirit,wisdom
4616	0	0	0	power,nimble:spirit,wisdom
4617	0	0	0	power,nimble:spirit,wisdom
4618	0	0	0	power,nimble:spirit,wisdom
4619	0	0	0	power,nimble:spirit,wisdom
4620	0	0	0	power,nimble:spirit,wisdom
4621	0	0	0	power,nimble:spirit,wisdom
4622	0	0	0	power,nimble:spirit,wisdom
4623	0	0	0	power,nimble:spirit,wisdom
4624	0	0	0	power,nimble:spirit,wisdom
4625	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4626	0	0	0	power,nimble:spirit,wisdom
4627	0	0	0	power,nimble:spirit,wisdom
4628	0	0	0	power,nimble:spirit,wisdom
4629	0	0	0	power,nimble:spirit,wisdom
4630	0	0	0	power,nimble:spirit,wisdom
4631	0	0	0	power,nimble:spirit,wisdom
4632	0	0	0	power,nimble:spirit,wisdom
4633	0	0	0	power,nimble:spirit,wisdom
4634	0	0	0	power,nimble:spirit,wisdom
4635	0	0	0	power,nimble:spirit,wisdom
4636	0	0	0	power,nimble:spirit,wisdom
4637	0	0	0	power,nimble:spirit,wisdom
4638	0	0	0	power,nimble:spirit,wisdom
4639	0	0	0	power,nimble:spirit,wisdom
4640	0	0	0	power,nimble:spirit,wisdom
4641	0	0	0	power,nimble:spirit,wisdom
4642	0	0	0	power,nimble:spirit,wisdom
4643	0	0	0	power,nimble:spirit,wisdom
4644	0	0	0	power,nimble:spirit,wisdom
4645	0	0	0	power,nimble:spirit,wisdom
4646	0	0	0	power,nimble:spirit,wisdom
4647	0	0	0	power,nimble:spirit,wisdom
4648	0	0	0	power,nimble:spirit,wisdom
4649	0	0	0	power,nimble:spirit,wisdom
4650	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4651	0	0	0	power,nimble:spirit,wisdom
4652	0	0	0	power,nimble:spirit,wisdom
4653	0	0	0	power,nimble:spirit,wisdom
4654	0	0	0	power,nimble:spirit,wisdom
4655	0	0	0	power,nimble:spirit,wisdom
4656	0	0	0	power,nimble:spirit,wisdom
4657	0	0	0	power,nimble:spirit,wisdom
4658	0	0	0	power,nimble:spirit,wisdom
4659	0	0	0	power,nimble:spirit,wisdom
4660	0	0	0	power,nimble:spirit,wisdom
4661	0	0	0	power,nimble:spirit,wisdom
4662	0	0	0	power,nimble:spirit,wisdom
4663	0	0	0	power,nimble:spirit,wisdom
4664	0	0	0	power,nimble:spirit,wisdom
4665	0	0	0	power,nimble:spirit,wisdom
4666	0	0	0	power,nimble:spirit,wisdom
4667	0	0	0	power,nimble:spirit,wisdom
4668	0	0	0	power,nimble:spirit,wisdom
4669	0	0	0	power,nimble:spirit,wisdom
4670	0	0	0	power,nimble:spirit,wisdom
4671	0	0	0	power,nimble:spirit,wisdom
4672	0	0	0	power,nimble:spirit,wisdom
4673	0	0	0	power,nimble:spirit,wisdom
4674	0	0	0	power,nimble:spirit,wisdom
4675	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4676	0	0	0	power,nimble:spirit,wisdom
4677	0	0	0	power,nimble:spirit,wisdom
4678	0	0	0	power,nimble:spirit,wisdom
4679	0	0	0	power,nimble:spirit,wisdom
4680	0	0	0	power,nimble:spirit,wisdom
4681	0	0	0	power,nimble:spirit,wisdom
4682	0	0	0	power,nimble:spirit,wisdom
4683	0	0	0	power,nimble:spirit,wisdom
4684	0	0	0	power,nimble:spirit,wisdom
4685	0	0	0	power,nimble:spirit,wisdom
4686	0	0	0	power,nimble:spirit,wisdom
4687	0	0	0	power,nimble:spirit,wisdom
4688	0	0	0	power,nimble:spirit,wisdom
4689	0	0	0	power,nimble:spirit,wisdom
4690	0	0	0	power,nimble:spirit,wisdom
4691	0	0	0	power,nimble:spirit,wisdom
4692	0	0	0	power,nimble:spirit,wisdom
4693	0	0	0	power,nimble:spirit,wisdom
4694	0	0	0	power,nimble:spirit,wisdom
4695	0	0	0	power,nimble:spirit,wisdom
4696	0	0	0	power,nimble:spirit,wisdom
4697	0	0	0	power,nimble:spirit,wisdom
4698	0	0	0	power,nimble:spirit,wisdom
4699	0	0	0	power,nimble:spirit,wisdom
4700	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4701	0	0	0	power,nimble:spirit,wisdom
4702	0	0	0	power,nimble:spirit,wisdom
4703	0	0	0	power,nimble:spirit,wisdom
4704	0	0	0	power,nimble:spirit,wisdom
4705	0	0	0	power,nimble:spirit,wisdom
4706	0	0	0	power,nimble:spirit,wisdom
4707	0	0	0	power,nimble:spirit,wisdom
4708	0	0	0	power,nimble:spirit,wisdom
4709	0	0	0	power,nimble:spirit,wisdom
4710	0	0	0	power,nimble:spirit,wisdom
4711	0	0	0	power,nimble:spirit,wisdom
4712	0	0	0	power,nimble:spirit,wisdom
4713	0	0	0	power,nimble:spirit,wisdom
4714	0	0	0	power,nimble:spirit,wisdom
4715	0	0	0	power,nimble:spirit,wisdom
4716	0	0	0	power,nimble:spirit,wisdom
4717	0	0	0	power,nimble:spirit,wisdom
4718	0	0	0	power,nimble:spirit,wisdom
4719	0	0	0	power,nimble:spirit,wisdom
4720	0	0	0	power,nimble:spirit,wisdom
4721	0	0	0	power,nimble:spirit,wisdom
4722	0	0	0	power,nimble:spirit,wisdom
4723	0	0	0	power,nimble:spirit,wisdom
4724	0	0	0	power,nimble:spirit,wisdom
4725	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4726	0	0	0	power,nimble:spirit,wisdom
4727	0	0	0	power,nimble:spirit,wisdom
4728	0	0	0	power,nimble:spirit,wisdom
4729	0	0	0	power,nimble:spirit,wisdom
4730	0	0	0	power,nimble:spirit,wisdom
4731	0	0	0	power,nimble:spirit,wisdom
4732	0	0	0	power,nimble:spirit,wisdom
4733	0	0	0	power,nimble:spirit,wisdom
4734	0	0	0	power,nimble:spirit,wisdom
4735	0	0	0	power,nimble:spirit,wisdom
4736	0	0	0	power,nimble:spirit,wisdom
4737	0	0	0	power,nimble:spirit,wisdom
4738	0	0	0	power,nimble:spirit,wisdom
4739	0	0	0	power,nimble:spirit,wisdom
4740	0	0	0	power,nimble:spirit,wisdom
4741	0	0	0	power,nimble:spirit,wisdom
4742	0	0	0	power,nimble:spirit,wisdom
4743	0	0	0	power,nimble:spirit,wisdom
4744	0	0	0	power,nimble:spirit,wisdom
4745	0	0	0	power,nimble:spirit,wisdom
4746	0	0	0	power,nimble:spirit,wisdom
4747	0	0	0	power,nimble:spirit,wisdom
4748	0	0	0	power,nimble:spirit,wisdom
4749	0	0	0	power,nimble:spirit,wisdom
4750	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4751	0	0	0	power,nimble:spirit,wisdom
4752	0	0	0	power,nimble:spirit,wisdom
4753	0	0	0	power,nimble:spirit,wisdom
4754	0	0	0	power,nimble:spirit,wisdom
4755	0	0	0	power,nimble:spirit,wisdom
4756	0	0	0	power,nimble:spirit,wisdom
4757	0	0	0	power,nimble:spirit,wisdom
4758	0	0	0	power,nimble:spirit,wisdom
4759	0	0	0	power,nimble:spirit,wisdom
4760	0	0	0	power,nimble:spirit,wisdom
4761	0	0	0	power,nimble:spirit,wisdom
4762	0	0	0	power,nimble:spirit,wisdom
4763	0	0	0	power,nimble:spirit,wisdom
4764	0	0	0	power,nimble:spirit,wisdom
4765	0	0	0	power,nimble:spirit,wisdom
4766	0	0	0	power,nimble:spirit,wisdom
4767	0	0	0	power,nimble:spirit,wisdom
4768	0	0	0	power,nimble:spirit,wisdom
4769	0	0	0	power,nimble:spirit,wisdom
4770	0	0	0	power,nimble:spirit,wisdom
4771	0	0	0	power,nimble:spirit,wisdom
4772	0	0	0	power,nimble:spirit,wisdom
4773	0	0	0	power,nimble:spirit,wisdom
4774	0	0	0	power,nimble:spirit,wisdom
4775	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4776	0	0	0	power,nimble:spirit,wisdom
4777	0	0	0	power,nimble:spirit,wisdom
4778	0	0	0	power,nimble:spirit,wisdom
4779	0	0	0	power,nimble:spirit,wisdom
4780	0	0	0	power,nimble:spirit,wisdom
4781	0	0	0	power,nimble:spirit,wisdom
4782	0	0	0	power,nimble:spirit,wisdom
4783	0	0	0	power,nimble:spirit,wisdom
4784	0	0	0	power,nimble:spirit,wisdom
4785	0	0	0	power,nimble:spirit,wisdom
4786	0	0	0	power,nimble:spirit,wisdom
4787	0	0	0	power,nimble:spirit,wisdom
4788	0	0	0	power,nimble:spirit,wisdom
4789	0	0	0	power,nimble:spirit,wisdom
4790	0	0	0	power,nimble:spirit,wisdom
4791	0	0	0	power,nimble:spirit,wisdom
4792	0	0	0	power,nimble:spirit,wisdom
4793	0	0	0	power,nimble:spirit,wisdom
4794	0	0	0	power,nimble:spirit,wisdom
4795	0	0	0	power,nimble:spirit,wisdom
4796	0	0	0	power,nimble:spirit,wisdom
4797	0	0	0	power,nimble:spirit,wisdom
4798	0	0	0	power,nimble:spirit,wisdom
4799	0	0	0	power,nimble:spirit,wisdom
4800	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4801	0	0	0	power,nimble:spirit,wisdom
4802	0	0	0	power,nimble:spirit,wisdom
4803	0	0	0	power,nimble:spirit,wisdom
4804	0	0	0	power,nimble:spirit,wisdom
4805	0	0	0	power,nimble:spirit,wisdom
4806	0	0	0	power,nimble:spirit,wisdom
4807	0	0	0	power,nimble:spirit,wisdom
4808	0	0	0	power,nimble:spirit,wisdom
4809	0	0	0	power,nimble:spirit,wisdom
4810	0	0	0	power,nimble:spirit,wisdom
4811	0	0	0	power,nimble:spirit,wisdom
4812	0	0	0	power,nimble:spirit,wisdom
4813	0	0	0	power,nimble:spirit,wisdom
4814	0	0	0	power,nimble:spirit,wisdom
4815	0	0	0	power,nimble:spirit,wisdom
4816	0	0	0	power,nimble:spirit,wisdom
4817	0	0	0	power,nimble:spirit,wisdom
4818	0	0	0	power,nimble:spirit,wisdom
4819	0	0	0	power,nimble:spirit,wisdom
4820	0	0	0	power,nimble:spirit,wisdom
4821	0	0	0	power,nimble:spirit,wisdom
4822	0	0	0	power,nimble:spirit,wisdom
4823	0	0	0	power,nimble:spirit,wisdom
4824	0	0	0	power,nimble:spirit,wisdom
4825	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4826	0	0	0	power,nimble:spirit,wisdom
4827	0	0	0	power,nimble:spirit,wisdom
4828	0	0	0	power,nimble:spirit,wisdom
4829	0	0	0	power,nimble:spirit,wisdom
4830	0	0	0	power,nimble:spirit,wisdom
4831	0	0	0	power,nimble:spirit,wisdom
4832	0	0	0	power,nimble:spirit,wisdom
4833	0	0	0	power,nimble:spirit,wisdom
4834	0	0	0	power,nimble:spirit,wisdom
4835	0	0	0	power,nimble:spirit,wisdom
4836	0	0	0	power,nimble:spirit,wisdom
4837	0	0	0	power,nimble:spirit,wisdom
4838	0	0	0	power,nimble:spirit,wisdom
4839	0	0	0	power,nimble:spirit,wisdom
4840	0	0	0	power,nimble:spirit,wisdom
4841	0	0	0	power,nimble:spirit,wisdom
4842	0	0	0	power,nimble:spirit,wisdom
4843	0	0	0	power,nimble:spirit,wisdom
4844	0	0	0	power,nimble:spirit,wisdom
4845	0	0	0	power,nimble:spirit,wisdom
4846	0	0	0	power,nimble:spirit,wisdom
4847	0	0	0	power,nimble:spirit,wisdom
4848	0	0	0	power,nimble:spirit,wisdom
4849	0	0	0	power,nimble:spirit,wisdom
4850	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4851	0	0	0	power,nimble:spirit,wisdom
4852	0	0	0	power,nimble:spirit,wisdom
4853	0	0	0	power,nimble:spirit,wisdom
4854	0	0	0	power,nimble:spirit,wisdom
4855	0	0	0	power,nimble:spirit,wisdom
4856	0	0	0	power,nimble:spirit,wisdom
4857	0	0	0	power,nimble:spirit,wisdom
4858	0	0	0	power,nimble:spirit,wisdom
4859	0	0	0	power,nimble:spirit,wisdom
4860	0	0	0	power,nimble:spirit,wisdom
4861	0	0	0	power,nimble:spirit,wisdom
4862	0	0	0	power,nimble:spirit,wisdom
4863	0	0	0	power,nimble:spirit,wisdom
4864	0	0	0	power,nimble:spirit,wisdom
4865	0	0	0	power,nimble:spirit,wisdom
4866	0	0	0	power,nimble:spirit,wisdom
4867	0	0	0	power,nimble:spirit,wisdom
4868	0	0	0	power,nimble:spirit,wisdom
4869	0	0	0	power,nimble:spirit,wisdom
4870	0	0	0	power,nimble:spirit,wisdom
4871	0	0	0	power,nimble:spirit,wisdom
4872	0	0	0	power,nimble:spirit,wisdom
4873	0	0	0	power,nimble:spirit,wisdom
4874	0	0	0	power,nimble:spirit,wisdom
4875	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4876	0	0	0	power,nimble:spirit,wisdom
4877	0	0	0	power,nimble:spirit,wisdom
4878	0	0	0	power,nimble:spirit,wisdom
4879	0	0	0	power,nimble:spirit,wisdom
4880	0	0	0	power,nimble:spirit,wisdom
4881	0	0	0	power,nimble:spirit,wisdom
4882	0	0	0	power,nimble:spirit,wisdom
4883	0	0	0	power,nimble:spirit,wisdom
4884	0	0	0	power,nimble:spirit,wisdom
4885	0	0	0	power,nimble:spirit,wisdom
4886	0	0	0	power,nimble:spirit,wisdom
4887	0	0	0	power,nimble:spirit,wisdom
4888	0	0	0	power,nimble:spirit,wisdom
4889	0	0	0	power,nimble:spirit,wisdom
4890	0	0	0	power,nimble:spirit,wisdom
4891	0	0	0	power,nimble:spirit,wisdom
4892	0	0	0	power,nimble:spirit,wisdom
4893	0	0	0	power,nimble:spirit,wisdom
4894	0	0	0	power,nimble:spirit,wisdom
4895	0	0	0	power,nimble:spirit,wisdom
4896	0	0	0	power,nimble:spirit,wisdom
4897	0	0	0	power,nimble:spirit,wisdom
4898	0	0	0	power,nimble:spirit,wisdom
4899	0	0	0	power,nimble:spirit,wisdom
4900	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4901	0	0	0	power,nimble:spirit,wisdom
4902	0	0	0	power,nimble:spirit,wisdom
4903	0	0	0	power,nimble:spirit,wisdom
4904	0	0	0	power,nimble:spirit,wisdom
4905	0	0	0	power,nimble:spirit,wisdom
4906	0	0	0	power,nimble:spirit,wisdom
4907	0	0	0	power,nimble:spirit,wisdom
4908	0	0	0	power,nimble:spirit,wisdom
4909	0	0	0	power,nimble:spirit,wisdom
4910	0	0	0	power,nimble:spirit,wisdom
4911	0	0	0	power,nimble:spirit,wisdom
4912	0	0	0	power,nimble:spirit,wisdom
4913	0	0	0	power,nimble:spirit,wisdom
4914	0	0	0	power,nimble:spirit,wisdom
4915	0	0	0	power,nimble:spirit,wisdom
4916	0	0	0	power,nimble:spirit,wisdom
4917	0	0	0	power,nimble:spirit,wisdom
4918	0	0	0	power,nimble:spirit,wisdom
4919	0	0	0	power,nimble:spirit,wisdom
4920	0	0	0	power,nimble:spirit,wisdom
4921	0	0	0	power,nimble:spirit,wisdom
4922	0	0	0	power,nimble:spirit,wisdom
4923	0	0	0	power,nimble:spirit,wisdom
4924	0	0	0	power,nimble:spirit,wisdom
4925	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4926	0	0	0	power,nimble:spirit,wisdom
4927	0	0	0	power,nimble:spirit,wisdom
4928	0	0	0	power,nimble:spirit,wisdom
4929	0	0	0	power,nimble:spirit,wisdom
4930	0	0	0	power,nimble:spirit,wisdom
4931	0	0	0	power,nimble:spirit,wisdom
4932	0	0	0	power,nimble:spirit,wisdom
4933	0	0	0	power,nimble:spirit,wisdom
4934	0	0	0	power,nimble:spirit,wisdom
4935	0	0	0	power,nimble:spirit,wisdom
4936	0	0	0	power,nimble:spirit,wisdom
4937	0	0	0	power,nimble:spirit,wisdom
4938	0	0	0	power,nimble:spirit,wisdom
4939	0	0	0	power,nimble:spirit,wisdom
4940	0	0	0	power,nimble:spirit,wisdom
4941	0	0	0	power,nimble:spirit,wisdom
4942	0	0	0	power,nimble:spirit,wisdom
4943	0	0	0	power,nimble:spirit,wisdom
4944	0	0	0	power,nimble:spirit,wisdom
4945	0	0	0	power,nimble:spirit,wisdom
4946	0	0	0	power,nimble:spirit,wisdom
4947	0	0	0	power,nimble:spirit,wisdom
4948	0	0	0	power,nimble:spirit,wisdom
4949	0	0	0	power,nimble:spirit,wisdom
4950	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4951	0	0	0	power,nimble:spirit,wisdom
4952	0	0	0	power,nimble:spirit,wisdom
4953	0	0	0	power,nimble:spirit,wisdom
4954	0	0	0	power,nimble:spirit,wisdom
4955	0	0	0	power,nimble:spirit,wisdom
4956	0	0	0	power,nimble:spirit,wisdom
4957	0	0	0	power,nimble:spirit,wisdom
4958	0	0	0	power,nimble:spirit,wisdom
4959	0	0	0	power,nimble:spirit,wisdom
4960	0	0	0	power,nimble:spirit,wisdom
4961	0	0	0	power,nimble:spirit,wisdom
4962	0	0	0	power,nimble:spirit,wisdom
4963	0	0	0	power,nimble:spirit,wisdom
4964	0	0	0	power,nimble:spirit,wisdom
4965	0	0	0	power,nimble:spirit,wisdom
4966	0	0	0	power,nimble:spirit,wisdom
4967	0	0	0	power,nimble:spirit,wisdom
4968	0	0	0	power,nimble:spirit,wisdom
4969	0	0	0	power,nimble:spirit,wisdom
4970	0	0	0	power,nimble:spirit,wisdom
4971	0	0	0	power,nimble:spirit,wisdom
4972	0	0	0	power,nimble:spirit,wisdom
4973	0	0	0	power,nimble:spirit,wisdom
4974	0	0	0	power,nimble:spirit,wisdom
4975	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
4976	0	0	0	power,nimble:spirit,wisdom
4977	0	0	0	power,nimble:spirit,wisdom
4978	0	0	0	power,nimble:spirit,wisdom
4979	0	0	0	power,nimble:spirit,wisdom
4980	0	0	0	power,nimble:spirit,wisdom
4981	0	0	0	power,nimble:spirit,wisdom
4982	0	0	0	power,nimble:spirit,wisdom
4983	0	0	0	power,nimble:spirit,wisdom
4984	0	0	0	power,nimble:spirit,wisdom
4985	0	0	0	power,nimble:spirit,wisdom
4986	0	0	0	power,nimble:spirit,wisdom
4987	0	0	0	power,nimble:spirit,wisdom
4988	0	0	0	power,nimble:spirit,wisdom
4989	0	0	0	power,nimble:spirit,wisdom
4990	0	0	0	power,nimble:spirit,wisdom
4991	0	0	0	power,nimble:spirit,wisdom
4992	0	0	0	power,nimble:spirit,wisdom
4993	0	0	0	power,nimble:spirit,wisdom
4994	0	0	0	power,nimble:spirit,wisdom
4995	0	0	0	power,nimble:spirit,wisdom
4996	0	0	0	power,nimble:spirit,wisdom
4997	0	0	0	power,nimble:spirit,wisdom
4998	0	0	0	power,nimble:spirit,wisdom
4999	0	0	0	power,nimble:spirit,wisdom
5000	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
5001	0	0	0	power,nimble:spirit,wisdom
5002	0	0	0	power,nimble:spirit,wisdom
5003	0	0	0	power,nimble:spirit,wisdom
5004	0	0	0	power,nimble:spirit,wisdom
5005	0	0	0	power,nimble:spirit,wisdom
5006	0	0	0	power,nimble:spirit,wisdom
5007	0	0	0	power,nimble:spirit,wisdom
5008	0	0	0	power,nimble:spirit,wisdom
5009	0	0	0	power,nimble:spirit,wisdom
5010	0	0	0	power,nimble:spirit,wisdom
5011	0	0	0	power,nimble:spirit,wisdom
5012	0	0	0	power,nimble:spirit,wisdom
5013	0	0	0	power,nimble:spirit,wisdom
5014	0	0	0	power,nimble:spirit,wisdom
5015	0	0	0	power,nimble:spirit,wisdom
5016	0	0	0	power,nimble:spirit,wisdom
5017	0	0	0	power,nimble:spirit,wisdom
5018	0	0	0	power,nimble:spirit,wisdom
5019	0	0	0	power,nimble:spirit,wisdom
5020	0	0	0	power,nimble:spirit,wisdom
5021	0	0	0	power,nimble:spirit,wisdom
5022	0	0	0	power,nimble:spirit,wisdom
5023	0	0	0	power,nimble:spirit,wisdom
5024	0	0	0	power,nimble:spirit,wisdom
5025	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
5026	0	0	0	power,nimble:spirit,wisdom
5027	0	0	0	power,nimble:spirit,wisdom
5028	0	0	0	power,nimble:spirit,wisdom
5029	0	0	0	power,nimble:spirit,wisdom
5030	0	0	0	power,nimble:spirit,wisdom
5031	0	0	0	power,nimble:spirit,wisdom
5032	0	0	0	power,nimble:spirit,wisdom
5033	0	0	0	power,nimble:spirit,wisdom
5034	0	0	0	power,nimble:spirit,wisdom
5035	0	0	0	power,nimble:spirit,wisdom
5036	0	0	0	power,nimble:spirit,wisdom
5037	0	0	0	power,nimble:spirit,wisdom
5038	0	0	0	power,nimble:spirit,wisdom
5039	0	0	0	power,nimble:spirit,wisdom
5040	0	0	0	power,nimble:spirit,wisdom
5041	0	0	0	power,nimble:spirit,wisdom
5042	0	0	0	power,nimble:spirit,wisdom
5043	0	0	0	power,nimble:spirit,wisdom
5044	0	0	0	power,nimble:spirit,wisdom
5045	0	0	0	power,nimble:spirit,wisdom
5046	0	0	0	power,nimble:spirit,wisdom
5047	0	0	0	power,nimble:spirit,wisdom
5048	0	0	0	power,nimble:spirit,wisdom
5049	0	0	0	power,nimble:spirit,wisdom
5050	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
5051	0	0	0	power,nimble:spirit,wisdom
5052	0	0	0	power,nimble:spirit,wisdom
5053	0	0	0	power,nimble:spirit,wisdom
5054	0	0	0	power,nimble:spirit,wisdom
5055	0	0	0	power,nimble:spirit,wisdom
5056	0	0	0	power,nimble:spirit,wisdom
5057	0	0	0	power,nimble:spirit,wisdom
5058	0	0	0	power,nimble:spirit,wisdom
5059	0	0	0	power,nimble:spirit,wisdom
5060	0	0	0	power,nimble:spirit,wisdom
5061	0	0	0	power,nimble:spirit,wisdom
5062	0	0	0	power,nimble:spirit,wisdom
5063	0	0	0	power,nimble:spirit,wisdom
5064	0	0	0	power,nimble:spirit,wisdom
5065	0	0	0	power,nimble:spirit,wisdom
5066	0	0	0	power,nimble:spirit,wisdom
5067	0	0	0	power,nimble:spirit,wisdom
5068	0	0	0	power,nimble:spirit,wisdom
5069	0	0	0	power,nimble:spirit,wisdom
5070	0	0	0	power,nimble:spirit,wisdom
5071	0	0	0	power,nimble:spirit,wisdom
5072	0	0	0	power,nimble:spirit,wisdom
5073	0	0	0	power,nimble:spirit,wisdom
5074	0	0	0	power,nimble:spirit,wisdom
5075	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
5076	0	0	0	power,nimble:spirit,wisdom
5077	0	0	0	power,nimble:spirit,wisdom
5078	0	0	0	power,nimble:spirit,wisdom
