monsterId	firstCondition	firstTarget	firstSkill	secondCondition	secondTarget	secondSkill	thirdCondition	thirdTarget	thirdSkill	fourthCondition	fourthTarget	fourthSkill
1061000242	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000243	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000244	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000245	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000246	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000247	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000248	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000249	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000250	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000251	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000252	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000253	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000254	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000255	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000256	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000257	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000258	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000259	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000260	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000261	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000262	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000263	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000264	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000265	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000266	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000267	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000268	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000269	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000270	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000271	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000272	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000273	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000274	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000275	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000276	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000277	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000278	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000279	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000280	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000281	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000282	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000283	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000284	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000285	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000286	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000287	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000288	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000289	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000290	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000291	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000292	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000293	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000294	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000295	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000296	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000297	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000298	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000299	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000300	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000301	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000302	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000303	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000304	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000305	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000306	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000307	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000308	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000309	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000310	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000311	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000312	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000313	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000314	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000315	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000316	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000317	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000318	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000319	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000320	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000321	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000322	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000323	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000324	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000325	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000326	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000327	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000328	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000329	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000330	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000331	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000332	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000333	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000334	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000335	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000336	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000337	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000338	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000339	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000340	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000341	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000342	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000343	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000344	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000345	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000346	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000347	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000348	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000349	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000350	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000351	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000352	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000353	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000354	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000355	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000356	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000357	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000358	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000359	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000360	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000361	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000362	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000363	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000364	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000365	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000366	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000367	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000368	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000369	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000370	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000371	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000372	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000373	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000374	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
