id	name	monsterNames	monsters	rebirthTime	searchDelay	needGoodsId	needGoodsCount
1168	Lv125 猥琐兔子(混)	猥琐兔子(物),猥琐兔子(魔),猥琐兔子(魔),猥琐兔子(物)	1061000862,1061000863,1061000863,1061000862	0	5000	0	1
1169	Lv135 猥琐兔子(混)	猥琐兔子(魔),猥琐兔子(物),猥琐兔子(物),猥琐兔子(魔)	1061000864,1061000865,1061000865,1061000864	0	5000	0	1
1170	Lv145 猥琐兔子(混)	猥琐兔子(物),猥琐兔子(魔),猥琐兔子(魔),猥琐兔子(物)	1061000866,1061000867,1061000867,1061000866	0	5000	0	1
1171	★ 猥琐兔老大(混)	猥琐兔老大(物),紫波利(魔),紫波利(魔),紫波利(物)	1061000868,1061000865,1061000863,1061000866	0	5000	0	1
1172	Lv155 荷叶球(混)	月亮使者(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000869,1061000870,1061000870,1061000869	0	5000	0	1
1173	Lv165 荷叶球(混)	月亮使者(物),月亮使者(魔),月亮使者(魔),月亮使者(物)	1061000871,1061000872,1061000872,1061000871	0	5000	0	1
1174	Lv175 荷叶球(混)	月亮使者(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000873,1061000874,1061000874,1061000873	0	5000	0	1
1175	Lv185 荷叶球(混)	月亮使者(物),月亮使者(魔),月亮使者(魔),月亮使者(物)	1061000875,1061000876,1061000876,1061000875	0	5000	0	1
1176	Lv195 荷叶球(混)	月亮使者(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000877,1061000878,1061000878,1061000877	0	5000	0	1
1177	★ 荷叶球首领(混)	月亮使者首领(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000879,1061000876,1061000874,1061000877	0	5000	0	1
1178	Lv205 紫波利(混)	紫波利(物),紫波利(魔),紫波利(魔),紫波利(物)	1061000880,1061000881,1061000881,1061000880	0	5000	0	1
1179	Lv215 紫波利(混)	紫波利(魔),紫波利(物),紫波利(物),紫波利(魔)	1061000882,1061000883,1061000883,1061000882	0	5000	0	1
1180	Lv225 紫波利(混)	紫波利(物),紫波利(魔),紫波利(魔),紫波利(物)	1061000884,1061000885,1061000885,1061000884	0	5000	0	1
1181	Lv235 紫波利(混)	紫波利(魔),紫波利(物),紫波利(物),紫波利(魔)	1061000886,1061000887,1061000887,1061000886	0	5000	0	1
1182	Lv245 紫波利(混)	紫波利(物),紫波利(魔),紫波利(魔),紫波利(物)	1061000888,1061000889,1061000889,1061000888	0	5000	0	1
1183	★ 紫波利首领(混)	紫波利首领(物),紫波利(魔),紫波利(魔),紫波利(物)	1061000890,1061000887,1061000885,1061000888	0	5000	0	1
1184	Lv255 月亮使者(混)	月亮使者(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000891,1061000892,1061000892,1061000891	0	5000	0	1
1185	Lv265 月亮使者(混)	月亮使者(物),月亮使者(魔),月亮使者(魔),月亮使者(物)	1061000893,1061000894,1061000894,1061000893	0	5000	0	1
1186	Lv275 月亮使者(混)	月亮使者(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000895,1061000896,1061000896,1061000895	0	5000	0	1
1187	Lv285 月亮使者(混)	月亮使者(物),月亮使者(魔),月亮使者(魔),月亮使者(物)	1061000897,1061000898,1061000898,1061000897	0	5000	0	1
1188	Lv295 月亮使者(混)	月亮使者(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000899,1061000900,1061000900,1061000899	0	5000	0	1
1189	★ 月亮使者头领(混)	月亮使者头领(魔),月亮使者(物),月亮使者(物),月亮使者(魔)	1061000901,1061000898,1061000896,1061000899	0	5000	0	1
1190	Lv305 荷叶球(混)	荷叶球(魔),荷叶球(物),紫波利（物）,月亮使者（魔）	1061000902,1061000903,1061000904,1061000905	0	5000	0	1
1191	Lv315 紫波利(混)	荷叶球(物),荷叶球(魔),紫波利（魔）,月亮使者（物）	1061000908,1061000909,1061000906,1061000907	0	5000	0	1
1192	Lv325 荷叶球(混)	荷叶球(魔),荷叶球(物),紫波利（物）,月亮使者（魔）	1061000910,1061000911,1061000912,1061000913	0	5000	0	1
1193	Lv335 紫波利(混)	荷叶球(物),荷叶球(魔),紫波利（魔）,月亮使者（物）	1061000916,1061000917,1061000914,1061000915	0	5000	0	1
1194	Lv345 紫波利(混)	荷叶球(魔),荷叶球(物),紫波利（物）,月亮使者（魔）	1061000918,1061000919,1061000920,1061000921	0	5000	0	1
1195	★ 海滩三人组(混)	月亮使者（物）,荷叶球(魔),紫波利（魔）,荷叶球(物)	1061000925,1061000923,1061000924,1061000922	0	5000	0	1
1196	Lv405 痞子猫(混)	痞子猫(魔),痞子猫(物),痞子猫(物),痞子猫(魔)	1061000926,1061000927,1061000927,1061000926	0	5000	0	1
1197	Lv415 痞子猫(混)	痞子猫(魔),痞子猫(物),痞子猫(物),痞子猫(魔)	1061000928,1061000929,1061000929,1061000928	0	5000	0	1
1198	Lv425 痞子猫(混)	痞子猫(魔),痞子猫(物),痞子猫(物),痞子猫(魔)	1061000930,1061000931,1061000931,1061000930	0	5000	0	1
1199	Lv435 痞子猫(混)	痞子猫(魔),痞子猫(物),痞子猫(物),痞子猫(魔)	1061000932,1061000933,1061000933,1061000932	0	5000	0	1
1200	Lv445 痞子猫(混)	痞子猫(魔),痞子猫(物),痞子猫(物),痞子猫(魔)	1061000934,1061000935,1061000935,1061000934	0	5000	0	1
1201	★ 痞子猫头头(混)	痞子猫头头(魔),痞子猫(物),痞子猫(物),痞子猫(魔)	1061000936,1061000933,1061000931,1061000934	0	5000	0	1
1202	Lv455 蝙蝠怪(混)	蝙蝠怪(物),蝙蝠怪(魔),蝙蝠怪(魔),蝙蝠怪(物)	1061000937,1061000938,1061000938,1061000937	0	5000	0	1
1203	Lv465 蝙蝠怪(混)	蝙蝠怪(物),蝙蝠怪(魔),蝙蝠怪(魔),蝙蝠怪(物)	1061000938,1061000939,1061000939,1061000938	0	5000	0	1
1204	Lv475 蝙蝠怪(混)	蝙蝠怪(物),蝙蝠怪(魔),蝙蝠怪(魔),蝙蝠怪(物)	1061000940,1061000941,1061000941,1061000940	0	5000	0	1
1205	Lv485 蝙蝠怪(混)	蝙蝠怪(物),蝙蝠怪(魔),蝙蝠怪(魔),蝙蝠怪(物)	1061000942,1061000943,1061000943,1061000942	0	5000	0	1
1206	Lv495 蝙蝠怪(混)	蝙蝠怪(物),蝙蝠怪(魔),蝙蝠怪(魔),蝙蝠怪(物)	1061000944,1061000945,1061000945,1061000944	0	5000	0	1
1207	★ 蝙蝠队长(混)	蝙蝠队长(物),蝙蝠怪(魔),蝙蝠怪(魔),蝙蝠怪(物)	1061000947,1061000946,1061000944,1061000943	0	5000	0	1
1208	Lv505 树妖(混)	树妖(魔),树妖(物),树妖(物),树妖(魔)	1061000948,1061000949,1061000949,1061000948	0	5000	0	1
1209	Lv515 树妖(混)	树妖(魔),树妖(物),树妖(物),树妖(魔)	1061000950,1061000951,1061000951,1061000950	0	5000	0	1
1210	Lv525 树妖(混)	树妖(魔),树妖(物),树妖(物),树妖(魔)	1061000952,1061000953,1061000953,1061000952	0	5000	0	1
1211	Lv535 树妖(混)	树妖(魔),树妖(物),树妖(物),树妖(魔)	1061000954,1061000955,1061000955,1061000954	0	5000	0	1
1212	Lv545 树妖(混)	树妖(魔),树妖(物),树妖(物),树妖(魔)	1061000956,1061000957,1061000957,1061000956	0	5000	0	1
1213	★ 铁臂树妖(混)	铁臂树妖(魔),树妖(物),树妖(物),树妖(魔)	1061000958,1061000955,1061000953,1061000956	0	5000	0	1
1214	Lv555 精怪(混)	精怪(物),精怪(魔),精怪(魔),精怪(物)	1061000959,1061000960,1061000960,1061000959	0	5000	0	1
1215	Lv565 精怪(混)	精怪(物),精怪(魔),精怪(魔),精怪(物)	1061000961,1061000962,1061000962,1061000961	0	5000	0	1
1216	Lv575 精怪(混)	精怪(物),精怪(魔),精怪(魔),精怪(物)	1061000963,1061000964,1061000964,1061000963	0	5000	0	1
1217	Lv585 精怪(混)	精怪(物),精怪(魔),精怪(魔),精怪(物)	1061000965,1061000966,1061000966,1061000965	0	5000	0	1
1218	Lv595 精怪(混)	精怪(物),精怪(魔),精怪(魔),精怪(物)	1061000967,1061000968,1061000968,1061000967	0	5000	0	1
1219	★ 妖异精怪(混)	妖异精怪(物),精怪(魔),精怪(魔),精怪(物)	1061000969,1061000966,1061000964,1061000968	0	5000	0	1
1220	Lv605 牛妖(混)	牛妖(魔),牛妖(物),牛妖(物),牛妖(魔)	1061000970,1061000971,1061000971,1061000970	0	5000	0	1
1221	Lv615 牛妖(混)	牛妖(魔),牛妖(物),牛妖(物),牛妖(魔)	1061000972,1061000973,1061000973,1061000972	0	5000	0	1
1222	Lv625 牛妖(混)	牛妖(魔),牛妖(物),牛妖(物),牛妖(魔)	1061000974,1061000975,1061000975,1061000974	0	5000	0	1
1223	Lv635 牛妖(混)	牛妖(魔),牛妖(物),牛妖(物),牛妖(魔)	1061000976,1061000977,1061000977,1061000976	0	5000	0	1
1224	Lv645 牛妖(混)	牛妖(魔),牛妖(物),牛妖(物),牛妖(魔)	1061000978,1061000979,1061000979,1061000978	0	5000	0	1
1225	★ 蛮力牛妖(混)	蛮力牛妖(魔),牛妖(物),牛妖(物),牛妖(魔)	1061000980,1061000977,1061000975,1061000978	0	5000	0	1
1226	Lv655 小猪(混)	小猪（魔）,小猪（物）,小猪（物）,小猪（魔）	1061000981,1061000982,1061000982,1061000981	0	5000	0	1
1227	Lv665 小猪(混)	小猪（魔）,小猪（物）,小猪（物）,小猪（魔）	1061000983,1061000984,1061000984,1061000983	0	5000	0	1
1228	Lv675 小猪(混)	小猪（魔）,小猪（物）,小猪（物）,小猪（魔）	1061000985,1061000986,1061000986,1061000985	0	5000	0	1
1229	Lv685 小猪(混)	小猪（魔）,小猪（物）,小猪（物）,小猪（魔）	1061000987,1061000988,1061000988,1061000987	0	5000	0	1
1230	Lv695 小猪(混)	小猪（魔）,小猪（物）,小猪（物）,小猪（魔）	1061000989,1061000990,1061000990,1061000988	0	5000	0	1
1231	★ 狂野的猪(混)	狂野的猪（物）,小猪（魔）,小猪（魔）,小猪（物）	1061000991,1061000987,1061000985,1061000990	0	5000	0	1
1232	Lv705 下蛋的母鸡(混)	下蛋的母鸡（物）,下蛋的母鸡（魔）,下蛋的母鸡（魔）,下蛋的母鸡（物）	1061000992,1061000993,1061000993,1061000992	0	5000	0	1
1233	Lv715 下蛋的母鸡(混)	下蛋的母鸡（物）,下蛋的母鸡（魔）,下蛋的母鸡（魔）,下蛋的母鸡（物）	1061000994,1061000995,1061000995,1061000994	0	5000	0	1
1234	Lv725 下蛋的母鸡(混)	下蛋的母鸡（物）,下蛋的母鸡（魔）,下蛋的母鸡（魔）,下蛋的母鸡（物）	1061000996,1061000997,1061000997,1061000996	0	5000	0	1
1235	Lv735 下蛋的母鸡(混)	下蛋的母鸡（物）,下蛋的母鸡（魔）,下蛋的母鸡（魔）,下蛋的母鸡（物）	1061000998,1061000999,1061000999,1061000998	0	5000	0	1
1236	Lv745 下蛋的母鸡(混)	下蛋的母鸡（物）,下蛋的母鸡（魔）,下蛋的母鸡（魔）,下蛋的母鸡（物）	1061001100,1061001101,1061001101,1061001100	0	5000	0	1
1237	★ 战斗鸡(混)	战斗鸡（魔）,下蛋的母鸡（物）,下蛋的母鸡（物）,下蛋的母鸡（魔）	1061001102,1061000998,1061000996,1061001101	0	5000	0	1
1238	Lv755 贱狗(混)	贱狗（魔）,贱狗（物）,贱狗（物）,贱狗（魔）	1061001103,1061001104,1061001104,1061001103	0	5000	0	1
1239	Lv765 贱狗(混)	贱狗（魔）,贱狗（物）,贱狗（物）,贱狗（魔）	1061001105,1061001106,1061001106,1061001105	0	5000	0	1
1240	Lv775 贱狗(混)	贱狗（魔）,贱狗（物）,贱狗（物）,贱狗（魔）	1061001107,1061001108,1061001108,1061001107	0	5000	0	1
1241	Lv785 贱狗(混)	贱狗（魔）,贱狗（物）,贱狗（物）,贱狗（魔）	1061001109,1061001110,1061001110,1061001109	0	5000	0	1
1242	Lv795 贱狗(混)	贱狗（魔）,贱狗（物）,贱狗（物）,贱狗（魔）	1061001111,1061001112,1061001112,1061001110	0	5000	0	1
1243	★ 猥琐的斑点狗(混)	猥琐的斑点狗（物）,贱狗（魔）,贱狗（魔）,贱狗（物）	1061001113,1061001109,1061001107,1061001112	0	5000	0	1
1244	Lv805 异样的饲养员(混)	异样的饲养员（物）,异样的饲养员（魔）,异样的饲养员（魔）,异样的饲养员（物）	1061001114,1061001115,1061001115,1061001114	0	5000	0	1
1245	Lv815 异样的饲养员(混)	异样的饲养员（物）,异样的饲养员（魔）,异样的饲养员（魔）,异样的饲养员（物）	1061001116,1061001117,1061001117,1061001116	0	5000	0	1
1246	Lv825 异样的饲养员(混)	异样的饲养员（物）,异样的饲养员（魔）,异样的饲养员（魔）,异样的饲养员（物）	1061001118,1061001119,1061001119,1061001118	0	5000	0	1
1247	Lv835 异样的饲养员(混)	异样的饲养员（物）,异样的饲养员（魔）,异样的饲养员（魔）,异样的饲养员（物）	1061001120,1061001121,1061001121,1061001120	0	5000	0	1
1248	Lv845 异样的饲养员(混)	异样的饲养员（物）,异样的饲养员（魔）,异样的饲养员（魔）,异样的饲养员（物）	1061001122,1061001123,1061001123,1061001122	0	5000	0	1
1249	★ 异化的饲养员(混)	异化的饲养员（魔）,异样的饲养员（物）,异样的饲养员（物）,异样的饲养员（魔）	1061001124,1061001120,1061001118,1061001123	0	5000	0	1
1250	Lv1500 牛牛(混)	牛牛（魔）,河马（物）,河马（物）,牛牛（魔）	1061001125,1061001126,1061001128,1061001127	0	5000	0	1
1251	Lv1500 河马(混)	河马（物）,牛牛（魔）,牛牛（魔）,河马（物）	1061001130,1061001129,1061001131,1061001132	0	5000	0	1
1252	★ 牛马组合(混)	河马（物）,牛牛（魔）,牛牛（魔）,河马（物）	1061001134,1061001133,1061001131,1061001132	0	5000	0	1
1253	Lv855 叛逆少年(混)	叛逆少年（魔）,叛逆少年（物）,叛逆少年（物）,叛逆少年（魔）	1061001135,1061001136,1061001136,1061001135	0	5000	0	1
1254	Lv865 叛逆少年(混)	叛逆少年（魔）,叛逆少年（物）,叛逆少年（物）,叛逆少年（魔）	1061001137,1061001138,1061001138,1061001137	0	5000	0	1
1255	Lv875 叛逆少年(混)	叛逆少年（魔）,叛逆少年（物）,叛逆少年（物）,叛逆少年（魔）	1061001139,1061001140,1061001140,1061001139	0	5000	0	1
1256	Lv885 叛逆少年(混)	叛逆少年（魔）,叛逆少年（物）,叛逆少年（物）,叛逆少年（魔）	1061001141,1061001142,1061001142,1061001141	0	5000	0	1
1257	Lv895 叛逆少年(混)	叛逆少年（魔）,叛逆少年（物）,叛逆少年（物）,叛逆少年（魔）	1061001143,1061001144,1061001144,1061001143	0	5000	0	1
1258	★ 叛逆恶少(混)	叛逆恶少（物）,叛逆少年（魔）,叛逆少年（魔）,叛逆恶少（物）	1061001145,1061001139,1061001141,1061001144	0	5000	0	1
1259	Lv920 噪音怪物(混)	噪音怪物（魔）,噪音怪物（物）,噪音怪物（物）,噪音怪物（魔）	1061001146,1061001147,1061001147,1061001146	0	5000	0	1
1260	Lv940 噪音怪物(混)	噪音怪物（魔）,噪音怪物（物）,噪音怪物（物）,噪音怪物（魔）	1061001148,1061001149,1061001149,1061001148	0	5000	0	1
1261	Lv960 噪音怪物(混)	噪音怪物（魔）,噪音怪物（物）,噪音怪物（物）,噪音怪物（魔）	1061001150,1061001151,1061001151,1061001150	0	5000	0	1
1262	Lv980 噪音怪物(混)	噪音怪物（魔）,噪音怪物（物）,噪音怪物（物）,噪音怪物（魔）	1061001152,1061001153,1061001153,1061001152	0	5000	0	1
1263	Lv995 噪音怪物(混)	噪音怪物（魔）,噪音怪物（物）,噪音怪物（物）,噪音怪物（魔）	1061001154,1061001155,1061001155,1061001154	0	5000	0	1
1264	★ 噪音集合体(混)	噪音集合体（魔）,噪音怪物（物）,噪音怪物（物）,噪音怪物（魔）	1061001156,1061001153,1061001151,1061001155	0	5000	0	1
1265	Lv1020 劫匪（混）	劫匪（物）,劫匪（魔）,劫匪（魔）,劫匪（物）	1061001157,1061001158,1061001158,1061001157	0	5000	0	1
1266	Lv1040 劫匪（混）	劫匪（物）,劫匪（魔）,劫匪（魔）,劫匪（物）	1061001159,1061001160,1061001160,1061001159	0	5000	0	1
1267	Lv1060 劫匪（混）	劫匪（物）,劫匪（魔）,劫匪（魔）,劫匪（物）	1061001161,1061001162,1061001162,1061001161	0	5000	0	1
1268	Lv1080 劫匪（混）	劫匪（物）,劫匪（魔）,劫匪（魔）,劫匪（物）	1061001163,1061001164,1061001164,1061001163	0	5000	0	1
1269	Lv1095 劫匪（混）	劫匪（物）,劫匪（魔）,劫匪（魔）,劫匪（物）	1061001165,1061001166,1061001166,1061001165	0	5000	0	1
1270	★ 劫匪头目（混）	劫匪头目（物）,劫匪（魔）,劫匪（魔）劫匪（物）	1061001167,1061001166,1061001164,1061001165	0	5000	0	1
1271	Lv1120 枪手（混）	枪手（魔）,枪手（物）,枪手（物）,枪手（魔）	1061001168,1061001169,1061001169,1061001168	0	5000	0	1
1272	Lv1140 枪手（混）	枪手（魔）,枪手（物）,枪手（物）,枪手（魔）	1061001170,1061001171,1061001171,1061001170	0	5000	0	1
1273	Lv1160 枪手（混）	枪手（魔）,枪手（物）,枪手（物）,枪手（魔）	1061001172,1061001173,1061001173,1061001172	0	5000	0	1
1274	Lv1180 枪手（混）	枪手（魔）,枪手（物）,枪手（物）,枪手（魔）	1061001174,1061001175,1061001175,1061001174	0	5000	0	1
1275	Lv1195 枪手（混）	枪手（魔）,枪手（物）,枪手（物）,枪手（魔）	1061001176,1061001177,1061001177,1061001176	0	5000	0	1
1276	★ 神秘枪手（混）	神秘枪手（魔）,枪手（物）,枪手（物）,枪手（魔）	1061001178,1061001177,1061001175,1061001176	0	5000	0	1
1277	Lv1220 邪恶学者（混）	邪恶学者（魔）,邪恶学者（物）,邪恶学者（物）,邪恶学者（魔）	1061001179,1061001180,1061001180,1061001179	0	5000	0	1
1278	Lv1230 邪恶学者（混）	邪恶学者（魔）,邪恶学者（物）,邪恶学者（物）,邪恶学者（魔）	1061001181,1061001182,1061001182,1061001181	0	5000	0	1
1279	Lv1240 邪恶学者（混）	邪恶学者（魔）,邪恶学者（物）,邪恶学者（物）,邪恶学者（魔）	1061001183,1061001184,1061001184,1061001183	0	5000	0	1
1280	Lv1250 邪恶学者（混）	邪恶学者（魔）,邪恶学者（物）,邪恶学者（物）,邪恶学者（魔）	1061001185,1061001186,1061001186,1061001185	0	5000	0	1
1281	Lv1260 邪恶学者（混）	邪恶学者（魔）,邪恶学者（物）,邪恶学者（物）,邪恶学者（魔）	1061001187,1061001188,1061001188,1061001187	0	5000	0	1
1282	★ BT博士（混）	BT博士（物）,邪恶学者（魔）,邪恶学者（魔）,邪恶学者（物）	1061001189,1061001187,1061001185,1061001188	0	5000	0	1
1283	Lv1320 玫瑰刺客（混）	玫瑰刺客（物）,玫瑰刺客（魔）,玫瑰刺客（魔）,玫瑰刺客（物）	1061001190,1061001191,1061001191,1061001190	0	5000	0	1
1284	Lv1340 玫瑰刺客（混）	玫瑰刺客（物）,玫瑰刺客（魔）,玫瑰刺客（魔）,玫瑰刺客（物）	1061001192,1061001193,1061001193,1061001192	0	5000	0	1
1285	Lv1360 玫瑰刺客（混）	玫瑰刺客（物）,玫瑰刺客（魔）,玫瑰刺客（魔）,玫瑰刺客（物）	1061001194,1061001195,1061001195,1061001194	0	5000	0	1
1286	Lv1380 玫瑰刺客（混）	玫瑰刺客（物）,玫瑰刺客（魔）,玫瑰刺客（魔）,玫瑰刺客（物）	1061001196,1061001197,1061001197,1061001196	0	5000	0	1
1287	Lv1395 玫瑰刺客（混）	玫瑰刺客（物）,玫瑰刺客（魔）,玫瑰刺客（魔）,玫瑰刺客（物）	1061001198,1061001199,1061001199,1061001198	0	5000	0	1
1288	★ 玫瑰首领（混）	玫瑰首领（魔）,玫瑰刺客（物）,玫瑰刺客（物）,玫瑰刺客（魔）	1061001200,1061001198,1061001196,1061001199	0	5000	0	1
1289	Lv1420 凶悍鞭女（混）	凶悍鞭女（魔）,凶悍鞭女（物）,凶悍鞭女（物）,凶悍鞭女（魔）	1061001201,1061001202,1061001202,1061001201	0	5000	0	1
1290	Lv1440 凶悍鞭女（混）	凶悍鞭女（魔）,凶悍鞭女（物）,凶悍鞭女（物）,凶悍鞭女（魔）	1061001203,1061001204,1061001204,1061001203	0	5000	0	1
1291	Lv1460 凶悍鞭女（混）	凶悍鞭女（魔）,凶悍鞭女（物）,凶悍鞭女（物）,凶悍鞭女（魔）	1061001205,1061001206,1061001206,1061001205	0	5000	0	1
1292	Lv1480 凶悍鞭女（混）	凶悍鞭女（魔）,凶悍鞭女（物）,凶悍鞭女（物）,凶悍鞭女（魔）	1061001207,1061001208,1061001208,1061001207	0	5000	0	1
1293	Lv1495 凶悍鞭女（混）	凶悍鞭女（魔）,凶悍鞭女（物）,凶悍鞭女（物）,凶悍鞭女（魔）	1061001209,1061001210,1061001210,1061001209	0	5000	0	1
1294	★ 女王鞭（混）	女王鞭（物）,凶悍鞭女（魔）,凶悍鞭女（魔）,凶悍鞭女（物）	1061001211,1061001209,1061001207,1061001210	0	5000	0	1
1295	Lv1520 女舞者（混）	女舞者（物）,女舞者（魔）,女舞者（魔）,女舞者（物）	1061001212,1061001213,1061001213,1061001212	0	5000	0	1
1296	Lv1540 女舞者（混）	女舞者（物）,女舞者（魔）,女舞者（魔）,女舞者（物）	1061001214,1061001215,1061001215,1061001214	0	5000	0	1
1297	Lv1560 女舞者（混）	女舞者（物）,女舞者（魔）,女舞者（魔）,女舞者（物）	1061001216,1061001217,1061001217,1061001216	0	5000	0	1
1298	Lv1580 女舞者（混）	女舞者（物）,女舞者（魔）,女舞者（魔）,女舞者（物）	1061001218,1061001219,1061001219,1061001218	0	5000	0	1
1299	Lv1595 女舞者（混）	女舞者（物）,女舞者（魔）,女舞者（魔）,女舞者（物）	1061001220,1061001221,1061001221,1061001220	0	5000	0	1
1300	★ 红衣舞者（混）	红衣舞者（魔）,女舞者（物）,女舞者（物）,女舞者（魔）	1061001222,1061001220,1061001218,1061001221	0	5000	0	1
1301	Lv1620 人造人（混）	人造人（魔）,人造人（物）,人造人（物）,人造人（魔）	1061001223,1061001224,1061001224,1061001223	0	5000	0	1
1302	Lv1640 人造人（混）	人造人（魔）,人造人（物）,人造人（物）,人造人（魔）	1061001225,1061001226,1061001226,1061001225	0	5000	0	1
1303	Lv1660 人造人（混）	人造人（魔）,人造人（物）,人造人（物）,人造人（魔）	1061001227,1061001228,1061001228,1061001227	0	5000	0	1
1304	Lv1680 人造人（混）	人造人（魔）,人造人（物）,人造人（物）,人造人（魔）	1061001229,1061001230,1061001230,1061001229	0	5000	0	1
1305	Lv1695 人造人（混）	人造人（魔）,人造人（物）,人造人（物）,人造人（魔）	1061001231,1061001232,1061001232,1061001231	0	5000	0	1
1306	★ 人造人17号（混）	人造人17号（物）,人造人（魔）,人造人（魔）,人造人（物）	1061001233,1061001231,1061001229,1061001232	0	5000	0	1
1307	Lv1720 人造人（混）	人造人（物）,人造人（魔）,人造人（魔）,人造人（物）	1061001234,1061001235,1061001235,1061001234	0	5000	0	1
1308	Lv1740 人造人（混）	人造人（物）,人造人（魔）,人造人（魔）,人造人（物）	1061001236,1061001237,1061001237,1061001236	0	5000	0	1
1309	Lv1760 人造人（混）	人造人（物）,人造人（魔）,人造人（魔）,人造人（物）	1061001238,1061001239,1061001239,1061001238	0	5000	0	1
1310	Lv1780 人造人（混）	人造人（物）,人造人（魔）,人造人（魔）,人造人（物）	1061001240,1061001241,1061001241,1061001240	0	5000	0	1
1311	Lv1795 人造人（混）	人造人（物）,人造人（魔）,人造人（魔）,人造人（物）	1061001242,1061001243,1061001243,1061001242	0	5000	0	1
1312	★ 人造人18号（混）	人造人18号（魔）,人造人（物）,人造人（物）,人造人（魔）	1061001244,1061001242,1061001240,1061001243	0	5000	0	1
1313	Lv1820 异化者（混）	异化者（魔）,异化者（物）,异化者（物）,异化者（魔）	1061001245,1061001246,1061001246,1061001245,1061001245	0	5000	0	1
1314	Lv1840 异化者（混）	异化者（魔）,异化者（物）,异化者（物）,异化者（魔）	1061001247,1061001248,1061001248,1061001247,1061001247	0	5000	0	1
1315	Lv1860 异化者（混）	异化者（魔）,异化者（物）,异化者（物）,异化者（魔）	1061001249,1061001250,1061001250,1061001249,1061001249	0	5000	0	1
1316	Lv1880 异化者（混）	异化者（魔）,异化者（物）,异化者（物）,异化者（魔）	1061001251,1061001252,1061001252,1061001251,1061001251	0	5000	0	1
1317	Lv1895 异化者（混）	异化者（魔）,异化者（物）,异化者（物）,异化者（魔）	1061001253,1061001254,1061001254,1061001253,1061001253	0	5000	0	1
1318	★ 异化的情侣男（混）	异化的情侣男（魔）,异化者（物）,异化者（物）异化者（魔）	1061001255,1061001254,1061001252,1061001253,1061001253	0	5000	0	1
1319	Lv1920 异化者（混）	异化者（物）,异化者（魔）,异化者（魔）,异化者（物）	1061001256,1061001257,1061001257,1061001256,1061001256	0	5000	0	1
1320	Lv1940 异化者（混）	异化者（物）,异化者（魔）,异化者（魔）,异化者（物）	1061001258,1061001259,1061001259,1061001258,1061001258	0	5000	0	1
1321	Lv1960 异化者（混）	异化者（物）,异化者（魔）,异化者（魔）,异化者（物）	1061001260,1061001261,1061001261,1061001260,1061001260	0	5000	0	1
1322	Lv1980 异化者（混）	异化者（物）,异化者（魔）,异化者（魔）,异化者（物）	1061001262,1061001263,1061001263,1061001262,1061001262	0	5000	0	1
1323	Lv1995 异化者（混）	异化者（物）,异化者（魔）,异化者（魔）,异化者（物）	1061001264,1061001265,1061001265,1061001264,1061001264	0	5000	0	1
1324	★ 异化的情侣女（混）	异化的情侣女（魔）,异化者（物）,异化者（物）,异化者（魔）	1061001266,1061001264,1061001262,1061001265,1061001265	0	5000	0	1
1325	Lv2020 游泳爱好者（混）	游泳爱好者（物）,游泳爱好者（魔）,游泳爱好者（魔）,游泳爱好者（物）	1061001267,1061001268,1061001268,1061001267,1061001267	0	5000	0	1
1326	Lv2040 游泳爱好者（混）	游泳爱好者（物）,游泳爱好者（魔）,游泳爱好者（魔）,游泳爱好者（物）	1061001269,1061001270,1061001270,1061001269,1061001269	0	5000	0	1
1327	Lv2060 游泳爱好者（混）	游泳爱好者（物）,游泳爱好者（魔）,游泳爱好者（魔）,游泳爱好者（物）	1061001271,1061001272,1061001272,1061001269,1061001269	0	5000	0	1
1328	Lv2080 游泳爱好者（混）	游泳爱好者（物）,游泳爱好者（魔）,游泳爱好者（魔）,游泳爱好者（物）	1061001273,1061001274,1061001274,1061001273,1061001273	0	5000	0	1
1329	Lv2095 游泳爱好者（混）	游泳爱好者（物）,游泳爱好者（魔）,游泳爱好者（魔）,游泳爱好者（物）	1061001275,1061001276,1061001276,1061001275,1061001275	0	5000	0	1
1330	★ 异化的游泳教练（混）	异化的游泳教练（物）,游泳爱好者（魔）,游泳爱好者（魔）游泳爱好者（物）	1061001277,1061001276,1061001274,1061001275,1061001275	0	5000	0	1
1331	Lv2120 异化的护士（混）	异化的护士（魔）,异化的护士（物）,异化的护士（物）,异化的护士（魔）	1061001278,1061001279,1061001279,1061001278,1061001278	0	5000	0	1
1332	Lv2160 异化的护士（混）	异化的护士（魔）,异化的护士（物）,异化的护士（物）,异化的护士（魔）	1061001280,1061001281,1061001281,1061001280,1061001280	0	5000	0	1
1333	Lv2200 异化的护士（混）	异化的护士（魔）,异化的护士（物）,异化的护士（物）,异化的护士（魔）	1061001282,1061001283,1061001283,1061001282,1061001282	0	5000	0	1
