id	name	level	type	iconId	minQuality	maxQuality	point	token	money	repeatNumber	bindMode	remark	effect	useObject	propCDTime	hatred	skillId	expTimes	expMult	chatType	extLife	extMagic	addMoney	expPoint	intPoint	petId	dropId	gemAtt	isDel
1045010384	海底邪树宝石·天	0	6	1145001000	2	2	9400	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifePoint:5000	1
1045010385	海底邪树宝石·地	0	6	1145001000	2	2	9400	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	magicPoint:5000	1
1045010386	森林预言者宝石·天	0	6	1145001000	2	2	9800	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	agility:180	1
1045010387	森林预言者宝石·地	0	6	1145001000	2	2	9800	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wisdom:180	1
1045010388	至尊影分身宝石·天	0	6	1145001000	2	2	15000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifePoint:6000	1
1045010389	至尊影分身宝石·地	0	6	1145001000	2	2	15000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	magicPoint:6000	1
1045010390	水晶卡哇伊宝石·天	0	6	1145001000	2	2	10000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	curePoint:1000|agility:100	1
1045010391	水晶卡哇伊宝石·地	0	6	1145001000	2	2	10000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	curePoint:1000|wisdom:100	1
1045010392	天空月亮使者·天	0	6	1145001000	2	2	10200	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	power:400|agility:150	1
1045010393	天空月亮使者·地	0	6	1145001000	2	2	10200	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	spirit:400|wisdom:150	1
1045010394	真血色十字军宝石·天	0	6	1145001000	2	2	15000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	power:500|agility:200	1
1045010395	真血色十字军宝石·地	0	6	1145001000	2	2	15000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	spirit:500|wisdom:200	1
1045010396	天地敏捷宝石	0	6	1145001000	2	2	10300	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	agility:400	1
1045010397	天地智慧宝石	0	6	1145001000	2	2	10300	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wisdom:400	1
1045010401	短路汽车人军团宝石·天	0	6	1145001000	2	2	18000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	agility:700	1
1045010402	短路汽车人军团宝石·地	0	6	1145001000	2	2	18000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wisdom:700	1
1045010414	天地混合宝石·天	0	6	1145001000	2	2	20000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:800|lifePoint:1000|magicPoint:3000	1
1045010415	天地混合宝石·地	0	6	1145001000	2	2	20000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:800|lifePoint:1000|magicPoint:3000	1
1045010416	天地辅助宝石·天	0	6	1145001000	2	2	22000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	curePoint:1000|lifePoint:1000|phyAtt:150	1
1045010417	天地辅助宝石·地	0	6	1145001000	2	2	22000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	curePoint:1000|lifePoint:1000|sptAtt:150	1
1045010440	爆击伤害宝石·天	0	6	1145001000	2	2	25000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phySmiteParm:1000	1
1045010441	爆击伤害宝石·地	0	6	1145001000	2	2	25000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptSmiteParm:1000	1
1045010306	环保之石·天	0	6	1145001000	3	3	1000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:90	1
1045010307	环保之石·地	0	6	1145001000	3	3	1000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:90	1
1045010308	火星之石·天	0	6	1145001001	3	3	2000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:180	1
1045010309	火星之石·地	0	6	1145001001	3	3	2000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:180	1
1045010310	彗星之石·天	0	6	1145001003	3	3	3500	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:280	1
1045010311	彗星之石·地	0	6	1145001003	3	3	3500	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:280	1
1045010312	银河之石·天	0	6	1145001004	3	3	4000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:380	1
1045010313	银河之石·地	0	6	1145001004	3	3	4000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:380	1
1045010372	靓女之石·天	0	6	1145001007	3	3	5000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:500	1
1045010373	靓女之石·地	0	6	1145001007	3	3	5000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:500	1
1045010374	巨星之石·天	0	6	1145001008	3	3	8000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:800	1
1045010375	巨星之石·地	0	6	1145001008	3	3	8000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:800	1
1045010398	吉祥生命宝石	0	6	1145001005	3	3	9000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifePoint:15000	1
1045010430	混沌之石	0	6	1145001003	3	3	9000	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	agility:700|wisdom:700	1
1045010432	小妖魔力宝石·天	0	6	1145001000	3	3	0	1	0	999	2	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:300	1
1045010433	小妖魔力宝石·地	0	6	1145001000	3	3	0	1	0	999	2	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:300	1
1045010434	试炼宝石·天	0	6	1145001000	2	2	3000	0	0	999	2	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:300	1
1045010435	试炼宝石·地	0	6	1145001000	2	2	3000	0	0	999	2	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:300	1
1045010436	高级试炼宝石·天	0	6	1145001000	2	2	7500	0	0	999	2	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	phyAtt:600	1
1045010437	高级试炼宝石·地	0	6	1145001000	2	2	7500	0	0	999	2	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sptAtt:600	1
1045010438	试炼祝福宝石·天	0	6	1145001008	2	2	9400	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifePoint:5000	1
1045010439	试炼祝福宝石·地	0	6	1145001003	2	2	9400	0	0	999	0	属性宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	magicPoint:5000	1
1045011001	进化宝石	0	4	1145011001	3	3	0	500	130	999	2	进化宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1045011002	形象进化宝石	0	4	1145011002	3	3	20000	0	0	999	0	形象进化宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1045012001	行动值小礼包	0	17	1145012001	3	3	0	10	2	99	2	行动值道具	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1045012002	微型仓库拓展道具（1格）	0	18	1145012002	3	3	0	10	2	99	2	仓库扩展道具	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1045012004	小型仓库拓展道具（3格）	0	18	1145012002	3	3	0	24	0	99	2	仓库扩展道具	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
1045012005	中型仓库拓展道具（6格）	0	18	1145012002	3	3	0	36	0	99	2	仓库扩展道具	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1
1045012006	大型仓库拓展道具（9格）	0	18	1145012002	3	3	0	45	9	99	2	仓库扩展道具	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1
1045012003	微型宠物活跃剂（1点）	0	19	1145012003	3	3	0	10	2	99	2	宠物活跃度	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1045012007	小型宠物活跃剂（2点）	0	19	1145012003	3	3	0	16	0	99	2	宠物活跃度	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
1045012008	中型宠物活跃剂（5点）	0	19	1145012003	3	3	0	30	0	99	2	宠物活跃度	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1
1045012009	大型宠物活跃剂（10点）	0	19	1145012003	3	3	0	50	10	99	2	宠物活跃度	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1
1045013001	运动员套装礼包(蓝魔)	0	20	1145012005	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050007102:1:3|1050207109:1:3|1050307115:1:3|1050407121:1:3|1050607127:1:3	0
1045013002	超能力套装礼包(蓝魔)	0	20	1145012005	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050011102:1:3|1050211109:1:3|1050311115:1:3|1050411121:1:3|1050611127:1:3	0
1045013003	军官套装礼包(蓝魔)	0	20	1145012005	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050005102:1:3|1050205109:1:3|1050305115:1:3|1050405121:1:3|1050605127:1:3	0
1045013004	护士套装礼包(蓝魔)	0	20	1145012005	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050010102:1:3|1050210109:1:3|1050310115:1:3|1050410121:1:3|1050610127:1:3	0
1045013005	运动员套装礼包(YOYO)	0	20	1145012007	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050007109:1:3|1050207115:1:3|1050307121:1:3|1050407127:1:3|1050607126:1:3	0
1045013006	超能力套装礼包(YOYO)	0	20	1145012007	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050011109:1:3|1050211115:1:3|1050311121:1:3|1050411127:1:3|1050611126:1:3	0
1045013007	军官套装礼包(YOYO)	0	20	1145012007	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050005109:1:3|1050205115:1:3|1050305121:1:3|1050405127:1:3|1050605126:1:3	0
1045013008	护士套装礼包(YOYO)	0	20	1145012007	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050010109:1:3|1050210115:1:3|1050310121:1:3|1050410127:1:3|1050610126:1:3	0
1045013009	经验卡生命精力礼包(小型)	0	20	1145012006	3	3	0	15	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000006:2:0|1045000137:2:3|1045000139:1:3|1045012001:1:3	0
1045013010	经验卡生命精力礼包(中型)	0	20	1145012006	3	3	0	150	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000031:2:0|1045000501:2:3|1045000602:1:3|1045012001:2:3	0
1045013011	包月礼包	0	20	1145012006	3	3	0	0	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000031:5:0|1045000500:1:3|1045000601:1:3|1045000043:10:1|1045000046:3:2	0
1045013016	五百元宝礼券包	0	20	1145013016	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000022:2:0|1045000500:2:3|1045000601:2:3|1045012001:3:3	0
1045013017	一千元宝礼券包	0	20	1145013017	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000031:5:0|1045000501:5:3|1045000602:5:3|1045012001:10:3	0
1045013018	一千五百元宝礼券包	0	20	1145013019	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051100042:1:0	0
1045013019	二千元宝礼券包	0	20	1145013018	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042200401:1:3	0
1045013020	五千元宝礼券包（男）	0	20	1145013020	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000009:1:3	0
1045013057	五千元宝礼券包（女）	0	20	1145013020	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000040:1:3	0
1045013021	一万元宝礼券包（男）	0	20	1145013021	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000019:1:3	0
1045013065	一万元宝礼券包（女）	0	20	1145013021	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000028:1:3	0
1045013022	一万五千元宝礼券包	0	20	1145013022	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051100050:1:0	0
1045013023	两万元宝礼券包（男）	0	20	1145013023	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000020:1:3	0
1045013024	两万元宝礼券包（女）	0	20	1145013023	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000030:1:3	0
1045013025	三万元宝礼券包（男）	0	20	1145013025	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000025:1:3	0
1045013026	三万元宝礼券包（女）	0	20	1145013025	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000029:1:3	0
1045013027	四万元宝礼券包（男）	0	20	1145013027	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000027:1:3	0
1045013028	四万元宝礼券包（女）	0	20	1145013027	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000031:1:3	0
1045013029	十二万元宝礼券包（男）	0	20	1145013029	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051100188:1:0	0
1045013030	十二万元宝礼券包（女）	0	20	1145013029	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051100196:1:0	0
1045013048	大七福宝石礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010400:3:2	0
1045013049	莉莉·丝礼券包	0	20	1145012005	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000022:1:3	0
1045013050	进化宝石礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045011001:1:3	0
1045013054	月亮萝莉礼券包	0	20	1145012005	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000004:1:3	0
1045013055	炼化宝石大礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010409:1000:3	0
1045013056	奇妙素材礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042200101:200:2|1042200201:50:2|1042200301:10:3|1045011002:20:3|1042010102:20:1|1045000229:20:1	0
1045013058	魔方礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010410:3:3	0
1045013059	王国之心碎片礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042010106:1:1	0
1045013060	真·无双碎片礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042200402:1:3	0
1045013061	论坛-3倍卡礼券包	0	20	1145012004	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000022:1:0	0
1045013062	论坛-魔方礼券包	0	20	1145012004	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010410:1:3	0
1045013063	论坛-大七福礼券包	0	20	1145012004	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010400:1:2	0
1045013064	论坛-炼化宝石礼券包	0	20	1145012004	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010409:70:3	0
1045013067	行动值礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045012001:10:3	0
1045013068	足球小將礼券包	0	20	1145012005	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051000012:1:3	0
1045013069	代金券礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000135:5:3	0
1045013070	王者宝座礼券包	0	20	1145012005	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050900036:1:3	0
1045013071	幸福时刻礼券包	0	20	1145012005	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050900037:1:3	0
1045013145	时之沙礼券包	0	20	1145012004	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000290:1:3	0
1045013150	回城卷轴礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041000001:1:0	0
1045013151	论坛-4倍卡礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000031:1:0	0
1045013152	改名卡礼券包	0	20	1145012006	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000230:1:3	0
1045013031	运动员YOYO大礼包（男）	0	20	1145013031	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050007109:1:3|1050207115:1:3|1050307121:1:3|1050407127:1:3|1050607126:1:3|1051000025:1:3|1051000027:1:3	0
1045013032	超能力YOYO大礼包（男）	0	20	1145013032	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050011109:1:3|1050211115:1:3|1050311121:1:3|1050411127:1:3|1050611126:1:3|1051000025:1:3|1051000027:1:3	0
1045013033	军官YOYO大礼包（男）	0	20	1145013033	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050005109:1:3|1050205115:1:3|1050305121:1:3|1050405127:1:3|1050605126:1:3|1051000025:1:3|1051000027:1:3	0
1045013034	护士YOYO大礼包（男）	0	20	1145013034	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050010109:1:3|1050210115:1:3|1050310121:1:3|1050410127:1:3|1050610126:1:3|1051000025:1:3|1051000027:1:3	0
1045013035	运动员YOYO大礼包（女）	0	20	1145013031	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050007109:1:3|1050207115:1:3|1050307121:1:3|1050407127:1:3|1050607126:1:3|1051000029:1:3|1051000031:1:3	0
1045013036	超能力YOYO大礼包（女）	0	20	1145013032	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050011109:1:3|1050211115:1:3|1050311121:1:3|1050411127:1:3|1050611126:1:3|1051000029:1:3|1051000031:1:3	0
1045013037	军官YOYO大礼包（女）	0	20	1145013033	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050005109:1:3|1050205115:1:3|1050305121:1:3|1050405127:1:3|1050605126:1:3|1051000029:1:3|1051000031:1:3	0
1045013038	护士YOYO大礼包（女）	0	20	1145013034	3	3	0	80000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050010109:1:3|1050210115:1:3|1050310121:1:3|1050410127:1:3|1050610126:1:3|1051000029:1:3|1051000031:1:3	0
1045013039	运动员四千元宝套装礼包	0	20	1145013039	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050007102:1:3|1050207109:1:3|1050307115:1:3|1050407121:1:3|1050607127:1:3|1051000022:1:3	0
1045013040	超能力四千元宝套装礼包	0	20	1145013040	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050011102:1:3|1050211109:1:3|1050311115:1:3|1050411121:1:3|1050611127:1:3|1051000022:1:3	0
1045013041	军官四千元宝套装礼包	0	20	1145013041	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050005102:1:3|1050205109:1:3|1050305115:1:3|1050405121:1:3|1050605127:1:3|1051000022:1:3	0
1045013042	护士四千元宝套装礼包	0	20	1145013042	3	3	0	4000	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050010102:1:3|1050210109:1:3|1050310115:1:3|1050410121:1:3|1050610127:1:3|1051000022:1:3	0
1045013043	紫药礼包	0	20	1145013043	3	3	0	200	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041030001:99:2	0
1045013044	大七福宝石礼包	0	20	1145013044	3	3	0	300	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010400:10:2	0
1045013045	结婚礼包	0	20	1145012004	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041010017:4:2|1041010018:4:2|1041010019:4:2|1041010020:4:2|1041010021:4:2	0
1045013046	豪华结婚礼包	0	20	1145012007	3	3	0	0	0	1	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041010022:4:2|1041010023:4:2|1041010024:4:2|1041010025:4:2|1041010026:4:2	0
1045013047	进化宝石礼包	0	20	1145013047	3	3	0	1800	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045011001:10:3	0
1045013051	进化元宝礼包	0	20	1145013051	3	3	0	390	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045011003:3:3	0
1045013052	炼化宝石大礼包	0	20	1145013052	3	3	0	268	268	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010409:1000:3	0
1045013053	炼化宝石小礼包	0	20	1145013053	3	3	0	29	29	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010409:100:3	0
1045013110	炼化宝石超级礼包	0	20	1145013052	3	3	0	0	2000	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045010409:10000:3	0
1045013066	行动值精装小礼包	0	20	1145013066	3	3	0	10	0	10	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045012001:4:3	0
1045013098	时空旅行船票礼包	0	20	1145013087	3	3	0	5	5	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000291:10:3	0
1045013100	0.5小时4倍经验卡礼包	0	20	1145013054	1	1	0	9	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000030:3:0	0
1045013101	1小时4倍经验卡礼包	0	20	1145013055	2	2	0	18	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000031:3:0	0
1045013102	2小时4倍经验卡礼包	0	20	1145013056	3	3	0	36	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000032:3:0	0
1045013103	四千万生命宝石礼包	0	20	1145013057	3	3	0	54	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000507:3:3	0
1045013104	四千万精力宝石礼包	0	20	1145013058	3	3	0	54	0	99	2	礼包	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045000608:3:3	0
1045000145	豪华热斗宝箱	0	10	1145000004	0	0	0	0	0	1	2	热斗场第一名奖励	0	0	0	0	0	0	0	1	0	0	0	0	0	0	900020	0	1
1045000146	精致热斗宝箱	0	10	1145000004	0	0	0	0	0	1	2	热斗场第二名奖励	0	0	0	0	0	0	0	2	0	0	0	0	0	0	900021	0	1
1045000147	华丽热斗宝箱	0	10	1145000004	0	0	0	0	0	1	2	热斗场第三名奖励	0	0	0	0	0	0	0	3	0	0	0	0	0	0	900022	0	1
1045000148	豪杰热斗宝箱	0	10	1145000004	0	0	0	0	0	1	2	热斗场家族获胜奖励	0	0	0	0	0	0	0	4	0	0	0	0	0	0	900023	0	1
1045000186	金币兑换卡	0	23	1143010109	3	3	100	0	0	99	2	双击使用获得金币	0	0	0	0	0	0	0	0	0	0	500000	0	0	0	0	0	1
1045000305	新手金币兑换卡	0	23	1143010109	3	3	50	0	0	99	2	双击使用获得金币	0	0	0	0	0	0	0	-4	0	0	50000	0	0	0	0	0	1
1045000271	金条	0	4	1141000002	3	3	100000	0	0	999	2	价值不斐的特殊物品	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1045000207	4小时2倍挂机经验卡	0	24	1145000082	2	2	0	1	0	99	2	4小时2倍挂机经验卡	1033029001	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1
1045000208	4小时3倍挂机经验卡	0	24	1145000083	2	2	0	2	0	99	2	4小时3倍挂机经验卡	1033029002	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	1
1045000209	4小时4倍挂机经验卡	0	24	1145000084	2	2	0	3	0	99	2	4小时4倍挂机经验卡	1033029003	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	1
1045000210	8小时2倍挂机经验卡	0	24	1145000082	2	2	0	2	0	99	2	8小时2倍挂机经验卡	1033029004	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	1
1045000211	8小时3倍挂机经验卡	0	24	1145000083	2	2	0	4	0	99	2	8小时3倍挂机经验卡	1033029005	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	1
1045000212	8小时4倍挂机经验卡	0	24	1145000084	2	2	0	6	2	99	2	8小时4倍挂机经验卡	1033029006	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	1
1045000213	12小时2倍挂机经验卡	0	24	1145000082	2	2	0	4	0	99	2	12小时2倍挂机经验卡	1033029007	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	1
