id	name	level	effectList	effectRangeList	targetType	profession	weaponType	CDTimer	rate2	rate3	magic	hate	iconId	order	type
1031230016	超级高爆炸药	16	1034020179:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	48000	0	1131230001	1	0
1031230017	超级高爆炸药	17	1034020159:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	49000	0	1131230001	1	0
1031230101	超级格斗	1	1033011006:0:0	5	1:0:0	17:0:0:0:0:0:0	0	0	0	0	2000	0	1131230101	2	0
1031230201	超级野性	1	1033012913:0:0	5	1:0:0	17:0:0:0:0:0:0	0	0	0	0	4000	0	1131230201	4	0
1031230301	超级特种兵体能	1	1033010910:0:0	5	1:0:0	17:0:0:0:0:0:0	0	0	0	0	7000	0	1131230301	5	0
1031230501	超级原子弹	1	1034020338:0:0	1	2:0:0	17:0:0:0:0:0:0	0	30000	0	0	6000	0	1131230501	6	0
1031230401	超级破甲弹	1	1034020127:1034020347:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	20000	0	1131230401	7	0
1031230402	超级破甲弹	2	1034020128:1034020348:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	25000	0	1131230401	7	0
1031230403	超级破甲弹	3	1034020121:1034020349:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	30000	0	1131230401	7	0
1031230404	超级破甲弹	4	1034020134:1034020350:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	35000	0	1131230401	7	0
1031230405	超级破甲弹	5	1034020132:1034020351:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	38000	0	1131230401	7	0
1031230406	超级破甲弹	6	1034020135:1034020352:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	41000	0	1131230401	7	0
1031230407	超级破甲弹	7	1034020136:1034020353:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	44000	0	1131230401	7	0
1031230408	超级破甲弹	8	1034020139:1034020354:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	47000	0	1131230401	7	0
1031230409	超级破甲弹	9	1034020148:1034020358:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	50000	0	1131230401	7	0
1031230410	超级破甲弹	10	1034020137:1034020392:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	53000	0	1131230401	7	0
1031230411	超级破甲弹	11	1034020149:1034020393:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	56000	0	1131230401	7	0
1031230412	超级破甲弹	12	1034020140:1034020394:0	1	2:2:0	17:0:0:0:0:0:0	0	0	10000	0	59000	0	1131230401	7	0
1031240001	超级神经刀	1	1034020136:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	15000	0	1131240001	1	0
1031240002	超级神经刀	2	1034020139:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	20000	0	1131240001	1	0
1031240003	超级神经刀	3	1034020137:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	25000	0	1131240001	1	0
1031240004	超级神经刀	4	1034020140:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	30000	0	1131240001	1	0
1031240005	超级神经刀	5	1034020138:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	35000	0	1131240001	1	0
1031240006	超级神经刀	6	1034020141:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	40000	0	1131240001	1	0
1031240007	超级神经刀	7	1034020154:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	42000	0	1131240001	1	0
1031240008	超级神经刀	8	1034020142:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	44000	0	1131240001	1	0
1031240009	超级神经刀	9	1034020131:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	46000	0	1131240001	1	0
1031240010	超级神经刀	10	1034020144:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	48000	0	1131240001	1	0
1031240011	超级神经刀	11	1034020146:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	50000	0	1131240001	1	0
1031240012	超级神经刀	12	1034020158:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	52000	0	1131240001	1	0
1031240013	超级神经刀	13	1034020159:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	54000	0	1131240001	1	0
1031240014	超级神经刀	14	1034020181:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	56000	0	1131240001	1	0
1031240015	超级神经刀	15	1034020183:0:0	3	2:0:0	19:0:0:0:0:0:0	0	0	0	0	58000	0	1131240001	1	0
1031240101	超级心灵	1	1033011107:0:0	5	1:0:0	19:0:0:0:0:0:0	0	0	0	0	7000	0	1131240101	2	0
1031240201	超级急救术	1	1034010299:0:0	1	1:0:0	19:0:0:0:0:0:0	0	10000	0	0	30000	0	1131240201	4	0
1031240202	超级急救术	2	1034010300:0:0	1	1:0:0	19:0:0:0:0:0:0	0	10000	0	0	40000	0	1131240201	4	0
1031240203	超级急救术	3	1034010301:0:0	1	1:0:0	19:0:0:0:0:0:0	0	10000	0	0	50000	0	1131240201	4	0
1031240204	超级急救术	4	1034010302:0:0	1	1:0:0	19:0:0:0:0:0:0	0	10000	0	0	60000	0	1131240201	4	0
1031240301	超级连锁救治	1	1034010303:0:0	5	1:0:0	19:0:0:0:0:0:0	0	0	0	0	20000	0	1131240301	5	0
1031240302	超级连锁救治	2	1034010304:0:0	5	1:0:0	19:0:0:0:0:0:0	0	0	0	0	35000	0	1131240301	5	0
1031240303	超级连锁救治	3	1034010305:0:0	5	1:0:0	19:0:0:0:0:0:0	0	0	0	0	41000	0	1131240301	5	0
1031240304	超级连锁救治	4	1034010306:0:0	5	1:0:0	19:0:0:0:0:0:0	0	0	0	0	47000	0	1131240301	5	0
1031240401	超级人体	1	1033012612:0:0	5	1:0:0	19:0:0:0:0:0:0	0	0	0	0	1000	0	1131240401	6	0
1031240501	超级致死毒药	1	1034020132:1034020395:0	1	2:2:0	19:0:0:0:0:0:0	0	0	10000	0	20000	0	1131240501	7	0
1031240502	超级致死毒药	2	1034020154:1034020373:0	1	2:2:0	19:0:0:0:0:0:0	0	0	10000	0	35000	0	1131240501	7	0
1031240503	超级致死毒药	3	1034020139:1034020375:0	1	2:2:0	19:0:0:0:0:0:0	0	0	10000	0	45000	0	1131240501	7	0
1031240504	超级致死毒药	4	1034020137:1034020358:0	1	2:2:0	19:0:0:0:0:0:0	0	0	10000	0	55000	0	1131240501	7	0
1031240505	超级致死毒药	5	1034020149:1034020360:0	1	2:2:0	19:0:0:0:0:0:0	0	0	10000	0	61000	0	1131240501	7	0
1031240506	超级致死毒药	6	1034020140:1034020393:0	1	2:2:0	19:0:0:0:0:0:0	0	0	10000	0	67000	0	1131240501	7	0
1031240601	超级强心剂	1	1033011511:0:0	5	1:0:0	19:0:0:0:0:0:0	0	0	0	0	40000	0	1131240601	8	0
1031151401	浑水摸鱼（群体忽视伤害35万技能）	1	1034020388:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151402	浑水摸鱼（群体忽视伤害50万技能）	2	1034020397:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151501	迷雾一击（单体忽视伤害60万）	1	1034020398:0:0	1	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151502	迷雾一击（单体忽视伤害100万）	2	1034020399:0:0	1	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
